epoch,max_epochs,model,seed,learning_rate,grad_scaler_scale,epoch_seconds,samples_per_sec,best_epoch,best_val_macro_f1,patience,patience_used,train_accuracy,train_balanced_accuracy,train_macro_precision,train_macro_recall,train_macro_f1,train_weighted_precision,train_weighted_recall,train_weighted_f1,train_micro_precision,train_micro_recall,train_micro_f1,train_cohen_kappa,train_matthews_corrcoef,train_top_2_accuracy,train_top_3_accuracy,train_mean_confidence,train_median_confidence,train_mean_predicted_class_confidence,train_mean_true_class_probability,train_prediction_entropy,train_expected_calibration_error,train_multiclass_brier,train_roc_auc_ovr_macro,train_roc_auc_ovr_weighted,train_loss,train_grad_norm_mean,train_grad_norm_max,train_grad_norm_last,val_accuracy,val_balanced_accuracy,val_macro_precision,val_macro_recall,val_macro_f1,val_weighted_precision,val_weighted_recall,val_weighted_f1,val_micro_precision,val_micro_recall,val_micro_f1,val_cohen_kappa,val_matthews_corrcoef,val_top_2_accuracy,val_top_3_accuracy,val_mean_confidence,val_median_confidence,val_mean_predicted_class_confidence,val_mean_true_class_probability,val_prediction_entropy,val_expected_calibration_error,val_multiclass_brier,val_roc_auc_ovr_macro,val_roc_auc_ovr_weighted,val_loss,cuda_memory_allocated_mb,cuda_memory_reserved_mb,cuda_peak_memory_allocated_mb,cuda_peak_memory_reserved_mb
1,50,transformer,42,5e-06,16384.0,12.724481157027185,1195.8051422471442,1,0.15641448396672658,10,0,0.2746447602131439,0.15528358393969208,0.114556582174769,0.15528358393969208,0.11471301487274801,0.33618700469843665,0.2746447602131439,0.2649196254729831,0.2746447602131439,0.2746447602131439,0.2746447602131439,0.12980416855063492,0.13745446444037676,0.42243931320307876,0.5316015393724097,0.13721233885128728,0.1287841796875,0.13721233885128728,0.0966326429548879,2.6289624029224186,0.1374324213618566,0.8882851285078923,,,2.6099107053733,,,12.675383567810059,0.38967136150234744,0.19800113303735145,0.1580671367874324,0.19800113303735145,0.15641448396672658,0.4515728696333122,0.38967136150234744,0.3969977942404196,0.38967136150234744,0.38967136150234744,0.38967136150234744,0.2503049062944588,0.25913495083079635,0.6038732394366197,0.7024647887323944,0.15663709327088834,0.1400146484375,0.15663709327088834,0.12395963982237337,2.56335455026077,0.23725285776344268,0.8441209552500436,,,2.3663459674853113,82.03466796875,2164.0,2031.05615234375,2164.0
2,50,transformer,42,0.000104,16384.0,11.836081373970956,1285.5606107492565,2,0.21900373088091174,10,0,0.3355535820011841,0.25905537291908565,0.19576415904683256,0.25905537291908565,0.18840418571206258,0.5404666783335517,0.3355535820011841,0.3757202265852168,0.3355535820011841,0.3355535820011841,0.3355535820011841,0.23557381334125138,0.2503936245941271,0.5541740674955595,0.6641503848431024,0.3039557692424442,0.263916015625,0.3039557692424442,0.19376507537332494,2.1378616838088527,0.040189423456638076,0.7939206970565147,,,2.2529614376838283,8.556605466432323,25.42502212524414,9.843893051147461,0.4336854460093897,0.30040194897119116,0.23857953380952907,0.30040194897119116,0.21900373088091174,0.6069325882069423,0.4336854460093897,0.430176172716892,0.4336854460093897,0.4336854460093897,0.4336854460093897,0.32600793857686006,0.35128376673549155,0.6296948356807511,0.7276995305164319,0.38133970448668575,0.355224609375,0.38133970448668575,0.2565481550816639,1.93374498159383,0.06450577856789175,0.7245128620170532,,,1.9648093986958965,82.03466796875,2164.0,2031.05615234375,2164.0
3,50,transformer,42,0.00020299999999999997,16384.0,12.043546772038098,1263.4151955408595,3,0.25579087450958615,10,0,0.3996447602131439,0.3232863473387126,0.23684702225720236,0.3232863473387126,0.23830925391782468,0.6027793289730424,0.3996447602131439,0.4451777874794393,0.3996447602131439,0.3996447602131439,0.3996447602131439,0.3026185738121546,0.3179258522031714,0.5982089994079337,0.693679692125518,0.3676492703462085,0.32861328125,0.3676492703462085,0.23970866037445565,1.9223642848692948,0.05266389457201237,0.7527988351484107,,,2.0626283450688465,7.915972178145785,24.926761627197266,10.794232368469238,0.38791079812206575,0.33902826624748883,0.28853443982199933,0.33902826624748883,0.25579087450958615,0.6153778602092226,0.38791079812206575,0.4060370989614922,0.38791079812206575,0.38791079812206575,0.38791079812206575,0.2891426660709764,0.3112455608534276,0.5768779342723005,0.6455399061032864,0.3758846515780883,0.3424072265625,0.3758846515780883,0.23194395432449844,1.9404456426154455,0.055214107316424586,0.7700010958216775,,,2.025533075064001,82.03466796875,2164.0,2031.05615234375,2164.0
4,50,transformer,42,0.00030199999999999997,16384.0,11.728377705032472,1297.366130481204,4,0.3042077468127564,10,0,0.41703670811130844,0.35376274480804804,0.26802630322182003,0.35376274480804804,0.26981987413956027,0.6239364658807739,0.41703670811130844,0.467494425964892,0.41703670811130844,0.41703670811130844,0.41703670811130844,0.3221133740382397,0.3373027147908568,0.6145648312611013,0.7145500296033156,0.40336959865969835,0.3623046875,0.40336959865969835,0.26307349274891095,1.8260961309210517,0.03748676577850938,0.7351498035629443,,,1.9539943483893585,7.737447928029595,26.269119262695312,15.31002426147461,0.3926056338028169,0.4049376372031541,0.3391750003435403,0.4049376372031541,0.3042077468127564,0.7059388201201378,0.3926056338028169,0.44925572910093675,0.3926056338028169,0.3926056338028169,0.3926056338028169,0.3123526900335122,0.3432005027983609,0.6279342723004695,0.7511737089201878,0.3801996651949457,0.3427734375,0.3801996651949457,0.2592259541923451,1.8757714930283074,0.059977571729203344,0.7238218634293796,,,1.8408564967168888,82.03466796875,2164.0,2031.05615234375,2164.0
5,50,transformer,42,0.00040099999999999994,16384.0,12.704068864986766,1197.7265049260145,4,0.3042077468127564,10,1,0.4435316755476613,0.3856445853301956,0.2779697743097117,0.3856445853301956,0.2900108700737093,0.6352655237901469,0.4435316755476613,0.4911188877122844,0.4435316755476613,0.4435316755476613,0.4435316755476613,0.3484023227537272,0.3629719334703127,0.6412818235642392,0.7380106571936057,0.42949935343930395,0.38623046875,0.42949935343930395,0.28965977900934475,1.7395226324787638,0.035662400927185096,0.707856681820772,,,1.8357317823146913,,,12.115373611450195,0.38086854460093894,0.3242383821187623,0.24874291254962283,0.3242383821187623,0.22033833598377853,0.6888001066166486,0.38086854460093894,0.3957594223507835,0.38086854460093894,0.38086854460093894,0.38086854460093894,0.2981878088962109,0.32524366657627485,0.5874413145539906,0.7065727699530516,0.43338141642825706,0.380615234375,0.43338141642825706,0.2612994027809358,1.748777064509695,0.0733473513607688,0.7675025207389701,,,1.9538091068536463,82.03466796875,2164.0,2031.05615234375,2164.0
6,50,transformer,42,0.0005,16384.0,12.227392619999591,1244.4190247978238,4,0.3042077468127564,10,2,0.45011841326228536,0.40966730288622566,0.28182885353075265,0.40966730288622566,0.29810323674244366,0.6395913294747928,0.45011841326228536,0.49762259626402605,0.45011841326228536,0.45011841326228536,0.45011841326228536,0.3552057110414433,0.36949203178111445,0.6380254588513914,0.7369005328596803,0.4454100785557514,0.3984375,0.4454100785557514,0.30059303628262013,1.6886097006385776,0.031258501196274616,0.7017336940443674,,,1.7939788362837317,7.470892980025451,30.57703399658203,14.934921264648438,0.5076291079812206,0.35178012518051266,0.2723176334175539,0.35178012518051266,0.2711718448493907,0.6636810864526236,0.5076291079812206,0.555952637056251,0.5076291079812206,0.5076291079812206,0.5076291079812206,0.4055978712788957,0.4146766173240746,0.6355633802816901,0.7253521126760564,0.4659019076208553,0.41162109375,0.4659019076208553,0.3305445111973185,1.6541855906621437,0.05161317637268925,0.6606801357613363,,,1.8869517134948515,82.03466796875,2164.0,2031.05615234375,2164.0
7,50,transformer,42,0.0004993910125649561,16384.0,12.595471299020573,1208.0532469779992,4,0.3042077468127564,10,3,0.47461515689757255,0.4302320474429372,0.29610248735692785,0.4302320474429372,0.31718727692827575,0.652924761177171,0.47461515689757255,0.5208807334411664,0.47461515689757255,0.47461515689757255,0.47461515689757255,0.37994190276812034,0.3936952490958437,0.6646684428656009,0.7575488454706927,0.45909114135236273,0.415771484375,0.45909114135236273,0.3158945656867335,1.6420868813024054,0.04022635984449007,0.6831619922578661,,,1.6952394971203846,7.3871821424358,30.19370460510254,8.124382972717285,0.5088028169014085,0.3575344837292527,0.29635364796206,0.3575344837292527,0.29476535390043546,0.6883335678659633,0.5088028169014085,0.5465879206368366,0.5088028169014085,0.5088028169014085,0.5088028169014085,0.41218276371135865,0.427841919232117,0.6379107981220657,0.7253521126760564,0.48851851342429575,0.436279296875,0.48851851342429575,0.350886731920108,1.5871200667374625,0.061617855734668416,0.6396399542185904,,,1.7904464067987433,82.03466796875,2164.0,2031.05615234375,2164.0
8,50,transformer,42,0.0004975670171853926,8192.0,11.59919597703265,1311.8150628827132,4,0.3042077468127564,10,4,0.47587329780935467,0.4740777447287764,0.3178997756090157,0.4740777447287764,0.3438594226401775,0.6608585771963124,0.47587329780935467,0.5211072432171604,0.47587329780935467,0.47587329780935467,0.47587329780935467,0.38402277290564635,0.3986687394901673,0.6605239786856127,0.7629514505624629,0.4818866790717279,0.4384765625,0.4818866790717279,0.3311025775735233,1.5643640685722728,0.03109698750127201,0.6766257979325856,,,1.5968246327976703,,,73.48915100097656,0.4107981220657277,0.3866802441711268,0.32187347411182615,0.3866802441711268,0.2874147773586797,0.7040808284337983,0.4107981220657277,0.49215618270539774,0.4107981220657277,0.4107981220657277,0.4107981220657277,0.32493495240102,0.3462961288572817,0.6068075117370892,0.7147887323943662,0.43712161068625294,0.398193359375,0.43712161068625294,0.2757455463140783,1.692031289123497,0.047161979854386735,0.7392830106902691,,,1.846219048253807,82.03466796875,2164.0,2031.05615234375,2164.0
9,50,transformer,42,0.0004945369001834515,8192.0,11.480456421966664,1325.382845483892,9,0.32867267166951053,10,0,0.49060094730609827,0.4920024107035137,0.331797609773354,0.4920024107035137,0.36011690144687053,0.6731112172893657,0.49060094730609827,0.537920777477848,0.49060094730609827,0.49060094730609827,0.49060094730609827,0.39962354550815327,0.4145480323169196,0.6745115452930728,0.7742747187685021,0.5029040755005967,0.460205078125,0.5029040755005967,0.35048848914634273,1.5037333850867372,0.02225529166493209,0.6593797411843909,,,1.5147775102466292,8.148912365836736,39.21207046508789,6.580838680267334,0.5780516431924883,0.42794302406532464,0.3151475137738694,0.42794302406532464,0.32867267166951053,0.6869319184561007,0.5780516431924883,0.5982820094943652,0.5780516431924883,0.5780516431924883,0.5780516431924883,0.4822588190350944,0.4938760310884846,0.7347417840375586,0.8339201877934272,0.5769353875531836,0.53515625,0.5769353875531836,0.44245154826853755,1.2953494884433003,0.02467224407643779,0.5557499539470543,,,1.7561207679515713,82.03466796875,2164.0,2031.05615234375,2164.0
10,50,transformer,42,0.0004903154239845798,8192.0,12.298691868025344,1237.204750170154,9,0.32867267166951053,10,1,0.5042184724689165,0.5181899684571953,0.33577132373077745,0.5181899684571953,0.37150474169936765,0.6708407864661547,0.5042184724689165,0.5452833906467105,0.5042184724689165,0.5042184724689165,0.5042184724689165,0.412492302164325,0.4263821996011191,0.6878330373001776,0.7895204262877442,0.5196307709119672,0.4788818359375,0.5196307709119672,0.3679107216210532,1.4519802753683744,0.02277485840132844,0.641429198256363,,,1.4462609167914902,8.409505378551799,67.16069030761719,4.946656227111816,0.5580985915492958,0.3623319540799052,0.34344775458063004,0.3623319540799052,0.29756114925883975,0.7096704747799357,0.5580985915492958,0.6046374376452187,0.5580985915492958,0.5580985915492958,0.5580985915492958,0.460451339523935,0.47164668962567763,0.7018779342723005,0.7981220657276995,0.5015538891716183,0.445068359375,0.5015538891716183,0.3774645732532085,1.491428289189629,0.07707200027967281,0.6067783423874423,,,2.0048438397371715,82.03466796875,2164.0,2031.05615234375,2164.0
