mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,params,split0_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,mean_train_score,std_train_score
43.39529728889465,0.0,0.014178752899169922,0.0,0.1,3,500,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 500}",0.2685139035149245,0.2685139035149245,0.0,25,0.9910942199612426,0.9910942199612426,0.0
83.59473776817322,0.0,0.026085376739501953,0.0,0.1,3,1000,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 1000}",0.25953284764832873,0.25953284764832873,0.0,27,0.9993320869137744,0.9993320869137744,0.0
23.309696912765503,0.0,0.007903814315795898,0.0,0.1,6,100,"{""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 100}",0.3000329752821981,0.3000329752821981,0.0,18,0.9938477265810652,0.9938477265810652,0.0
77.1442563533783,0.0,0.021731138229370117,0.0,0.1,6,500,"{""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 500}",0.31948422004464105,0.31948422004464105,0.0,8,1.0,1.0,0.0
119.0351824760437,0.0,0.028295516967773438,0.0,0.1,6,1000,"{""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 1000}",0.32053392156533744,0.32053392156533744,0.0,7,1.0,1.0,0.0
38.58414030075073,0.0,0.007368326187133789,0.0,0.1,9,100,"{""learning_rate"": 0.1, ""max_depth"": 9, ""n_estimators"": 100}",0.28288082634029943,0.28288082634029943,0.0,24,0.9997688457322571,0.9997688457322571,0.0
92.44236254692078,0.0,0.023419618606567383,0.0,0.1,9,500,"{""learning_rate"": 0.1, ""max_depth"": 9, ""n_estimators"": 500}",0.3236705217271272,0.3236705217271272,0.0,5,1.0,1.0,0.0
129.06520462036133,0.0,0.041774749755859375,0.0,0.1,9,1000,"{""learning_rate"": 0.1, ""max_depth"": 9, ""n_estimators"": 1000}",0.3231458995145374,0.3231458995145374,0.0,6,1.0,1.0,0.0
8.84177827835083,0.0,0.004484891891479492,0.0,0.3,3,100,"{""learning_rate"": 0.3, ""max_depth"": 3, ""n_estimators"": 100}",0.30755385095108556,0.30755385095108556,0.0,15,0.9765977701529684,0.9765977701529684,0.0
39.76098585128784,0.0,0.014386415481567383,0.0,0.3,3,500,"{""learning_rate"": 0.3, ""max_depth"": 3, ""n_estimators"": 500}",0.3182756137229877,0.3182756137229877,0.0,10,1.0,1.0,0.0
71.22257661819458,0.0,0.022464513778686523,0.0,0.3,3,1000,"{""learning_rate"": 0.3, ""max_depth"": 3, ""n_estimators"": 1000}",0.31856898111595117,0.31856898111595117,0.0,9,1.0,1.0,0.0
19.024107217788696,0.0,0.006301164627075195,0.0,0.3,6,100,"{""learning_rate"": 0.3, ""max_depth"": 6, ""n_estimators"": 100}",0.3082897988558035,0.3082897988558035,0.0,14,1.0,1.0,0.0
50.750887870788574,0.0,0.016331911087036133,0.0,0.3,6,500,"{""learning_rate"": 0.3, ""max_depth"": 6, ""n_estimators"": 500}",0.315459999074155,0.315459999074155,0.0,11,1.0,1.0,0.0
78.77859592437744,0.0,0.02306199073791504,0.0,0.3,6,1000,"{""learning_rate"": 0.3, ""max_depth"": 6, ""n_estimators"": 1000}",0.3073360562010955,0.3073360562010955,0.0,16,1.0,1.0,0.0
24.137937545776367,0.0,0.007020711898803711,0.0,0.3,9,100,"{""learning_rate"": 0.3, ""max_depth"": 9, ""n_estimators"": 100}",0.26593990625380104,0.26593990625380104,0.0,26,1.0,1.0,0.0
54.40745997428894,0.0,0.015196561813354492,0.0,0.3,9,500,"{""learning_rate"": 0.3, ""max_depth"": 9, ""n_estimators"": 500}",0.31058241397144737,0.31058241397144737,0.0,13,1.0,1.0,0.0
80.34953022003174,0.0,0.02238750457763672,0.0,0.3,9,1000,"{""learning_rate"": 0.3, ""max_depth"": 9, ""n_estimators"": 1000}",0.3148451199798299,0.3148451199798299,0.0,12,1.0,1.0,0.0
