frame_index,seconds,value,normalized_value
0,0.0,0.006417078897356987,0.0064332981348626025
1,0.023219954648526078,0.0034160444047302008,0.003424678494542135
2,0.046439909297052155,0.003539787605404854,0.003548734457517759
3,0.06965986394557823,0.006102863699197769,0.006118288754333442
4,0.09287981859410431,0.00607840484008193,0.006093768075182122
5,0.11609977324263039,0.0036340863443911076,0.003643271537604155
6,0.13931972789115646,0.0020877851638942957,0.0020930620638631974
7,0.16253968253968254,0.0017603180604055524,0.0017647672836680094
8,0.18575963718820862,0.002123177284374833,0.0021285436383175886
9,0.2089795918367347,0.002637515775859356,0.0026441821259974366
10,0.23219954648526078,0.0025370430666953325,0.0025434554709557284
11,0.25541950113378686,0.0017233336111530662,0.0017276893558131816
12,0.2786394557823129,0.0011539033148437738,0.001156819818165819
13,0.301859410430839,0.0010249761398881674,0.0010275667783572195
14,0.3250793650793651,0.0012494437396526337,0.0012526017224493977
15,0.34829931972789113,0.0009008318884298205,0.0009031087509376344
16,0.37151927437641724,0.0007648311438970268,0.0007667642630269267
17,0.3947392290249433,0.0007515589823015034,0.0007534585558969672
18,0.4179591836734694,0.001058066263794899,0.0010607405379161408
19,0.44117913832199546,0.0013426353689283133,0.0013460288945932473
20,0.46439909297052157,0.0015298787038773298,0.001533745489131161
21,0.4876190476190476,0.001394958235323429,0.0013984840076087667
22,0.5108390022675737,0.0008317015017382801,0.0008338036364332464
23,0.5340589569160997,0.0006895666010677814,0.0006913094882377155
24,0.5572789115646258,0.00053659692639485,0.0005379531810292703
25,0.5804988662131519,0.0004999788943678141,0.000501242596523461
26,0.603718820861678,0.0005462230765260756,0.0005476036613608473
27,0.626938775510204,0.0006751074106432498,0.0006768137520503242
28,0.6501587301587302,0.0004558960208669305,0.00045704830307486023
29,0.6733786848072563,0.000376601645257324,0.0003775535100586045
30,0.6965986394557823,0.0002784924872685224,0.00027919638009371394
31,0.7198185941043084,0.0002573751553427428,0.0002580256738791859
32,0.7430385487528345,0.0003111728874500841,0.0003119593803462428
33,0.7662585034013606,0.00047714801621623337,0.00047835401307619595
34,0.7894784580498866,0.0006647972040809691,0.0006664774863275377
35,0.8126984126984127,0.0005794811295345426,0.000580945774464156
36,0.8359183673469388,0.0005709140095859766,0.0005723570010256754
37,0.8591383219954648,0.0003463492030277848,0.0003472246044485313
38,0.8823582766439909,0.00031056662555783987,0.0003113515861203966
39,0.905578231292517,0.00030020959093235433,0.0003009683739759602
40,0.9287981859410431,0.00044822602649219334,0.0004493589227049654
41,0.9520181405895691,0.000585450790822506,0.0005869305241366954
42,0.9752380952380952,0.0005338782211765647,0.0005352276042536381
43,0.9984580498866213,0.000395781738916412,0.00039678208161541086
44,1.0216780045351475,0.0003596692404244095,0.0003605783083862061
45,1.0448979591836736,0.0004128563741687685,0.0004138998731962012
