frame_index,seconds,value,normalized_value
0,0.0,65.38145446777344,0.0004219504952838204
1,0.023219954648526078,67.6203842163086,0.0004363998146510691
2,0.046439909297052155,60.72472381591797,0.0003918974806950693
3,0.06965986394557823,60.511959075927734,0.000390524366741753
4,0.09287981859410431,61.63988494873047,0.00039780363093902066
5,0.11609977324263039,68.77690887451172,0.0004438636460434603
6,0.13931972789115646,68.79319763183594,0.00044396876834880606
7,0.16253968253968254,68.88011932373047,0.0004445297324822039
8,0.18575963718820862,68.8208236694336,0.00044414705774817705
9,0.2089795918367347,68.97435760498047,0.00044513791548718326
10,0.23219954648526078,68.64788055419922,0.0004430309395198033
11,0.25541950113378686,68.31739807128906,0.00044089811380520707
12,0.2786394557823129,68.27117156982422,0.00044059978310352556
13,0.301859410430839,68.23979949951172,0.00044039731803580573
14,0.3250793650793651,68.28107452392578,0.00044066369352616666
15,0.34829931972789113,68.15666961669922,0.0004398608249964392
16,0.37151927437641724,67.6722412109375,0.00043673448271169455
17,0.3947392290249433,67.87386322021484,0.0004380356851301361
18,0.4179591836734694,67.65962219238281,0.00043665304369856013
19,0.44117913832199546,67.238525390625,0.00043393542284551347
20,0.46439909297052157,67.1891098022461,0.00043361651082128653
21,0.4876190476190476,67.27967834472656,0.00043420101053405453
22,0.5108390022675737,67.16827392578125,0.0004334820428981487
23,0.5340589569160997,66.90718841552734,0.0004317970825181778
24,0.5572789115646258,66.83062744140625,0.00043130298306424584
25,0.5804988662131519,66.95499420166016,0.0004321056054059046
26,0.603718820861678,66.85255432128906,0.00043144449196614925
27,0.626938775510204,67.06230163574219,0.0004327981324432293
28,0.6501587301587302,66.69981384277344,0.0004304587549389725
29,0.6733786848072563,66.54855346679688,0.0004294825700088623
30,0.6965986394557823,66.4865493774414,0.0004290824159219559
31,0.7198185941043084,66.40107727050781,0.0004285308069351696
32,0.7430385487528345,66.36104583740234,0.0004282724571758491
33,0.7662585034013606,66.26100158691406,0.0004276268043468097
34,0.7894784580498866,66.26435089111328,0.0004276484196592438
35,0.8126984126984127,65.93047332763672,0.00042549368320653105
36,0.8359183673469388,65.98845672607422,0.00042586788907099377
37,0.8591383219954648,65.89935302734375,0.0004252928429800648
38,0.8823582766439909,66.06035614013672,0.00042633190434292754
39,0.905578231292517,66.30951690673828,0.00042793990633261476
40,0.9287981859410431,65.90614318847656,0.00042533666445629793
41,0.9520181405895691,65.84290313720703,0.00042492853387596485
42,0.9752380952380952,65.83394622802734,0.00042487072891742814
43,0.9984580498866213,65.54889678955078,0.000423031113192684
44,1.0216780045351475,65.68876647949219,0.0004239337863654728
45,1.0448979591836736,65.43675231933594,0.0004223073695082448
46,1.0681179138321995,65.55660247802734,0.0004230808431825665
47,1.0913378684807256,65.34375,0.00042170716299669216
48,1.1145578231292517,65.54371643066406,0.00042299768085295105
49,1.1377777777777778,65.165771484375,0.0004205585479432466
50,1.1609977324263039,65.15193939208984,0.00042046928014952676
51,1.18421768707483,65.39730834960938,0.00042205281104518275
52,1.207437641723356,65.41576385498047,0.0004221719168328321
53,1.230657596371882,65.07810974121094,0.0004199928077613155
54,1.253877551020408,65.0840835571289,0.0004200313608128779
55,1.2770975056689342,65.3045425415039,0.0004214541308996561
56,1.3003174603174603,65.06743621826172,0.0004199239243396861
57,1.3235374149659864,64.99002075195312,0.0004194243102730147
58,1.3467573696145125,65.11306762695312,0.00042021841450749553
59,1.3699773242630386,64.86825561523438,0.000418638477957643
60,1.3931972789115645,64.86164855957031,0.00041859583818413973
61,1.4164172335600906,64.7303466796875,0.0004177484588515867
62,1.4396371882086167,64.66839599609375,0.00041734864942797657
63,1.4628571428571429,64.74064636230469,0.0004178149296301426
64,1.486077097505669,64.78714752197266,0.0004181150328859189
65,1.509297052154195,64.42835235595703,0.00041579948638671466
66,1.5325170068027212,64.48324584960938,0.0004161537510176106
67,1.555736961451247,64.4573974609375,0.00041598693398224227
68,1.5789569160997732,64.52920532226562,0.0004164503584028111
69,1.6021768707482993,64.39411163330078,0.0004155785079762267
70,1.6253968253968254,64.10848236083984,0.0004137351501928379
71,1.6486167800453515,63.66218948364258,0.0004108549221203981
72,1.6718367346938776,63.81214904785156,0.0004118227120373648
73,1.6950566893424037,63.90541076660156,0.0004124245926277848
74,1.7182766439909296,63.919246673583984,0.00041251388504031153
75,1.7414965986394557,63.972259521484375,0.0004128560125994193
76,1.7647165532879818,63.9665412902832,0.00041281910900791736
77,1.787936507936508,63.85511016845703,0.0004120999690403634
78,1.811156462585034,63.39871597290039,0.00040915455036732507
79,1.8343764172335602,63.25477600097656,0.00040822560892760323
80,1.8575963718820863,63.761051177978516,0.000411492943119307
81,1.8808163265306121,63.44959259033203,0.0004094828913945842
82,1.9040362811791383,63.73993682861328,0.00041135667802326745
83,1.9272562358276644,63.38653564453125,0.00040907594251698103
84,1.9504761904761905,63.50831604003906,0.0004098618733075802
85,1.9736961451247166,63.63621520996094,0.00041068729266440293
86,1.9969160997732427,63.51152801513672,0.0004098826023429669
87,2.020136054421769,63.4434700012207,0.00040944337820955374
88,2.043356009070295,63.05789566040039,0.00040695500768610427
89,2.066575963718821,63.76607131958008,0.0004115253414691513
90,2.089795918367347,63.63850402832031,0.00041070206394852647
91,2.1130158730158732,63.496986389160156,0.0004097887554511687
92,2.136235827664399,63.32341766357422,0.00040866859973846787
93,2.159455782312925,63.22807693481445,0.00040805330189830233
94,2.182675736961451,63.24605178833008,0.00040816930571628573
95,2.2058956916099772,63.416812896728516,0.0004092713419871284
96,2.2291156462585033,63.30362319946289,0.0004085408527496062
97,2.2523356009070294,62.61600112915039,0.00040410316509798845
98,2.2755555555555556,62.56095504760742,0.00040374791571481765
99,2.2987755102040817,62.5362548828125,0.0004035885089403179
100,2.3219954648526078,62.90525817871094,0.00040596993536671307
101,2.345215419501134,62.45562744140625,0.00040306816583825976
102,2.36843537414966,62.48762512207031,0.00040327466839030666
103,2.391655328798186,62.52806091308594,0.00040353562774315564
104,2.414875283446712,62.63250732421875,0.000404209690675326
105,2.4380952380952383,62.78437042236328,0.0004051897653769221
106,2.461315192743764,63.07460403442383,0.000407062838060206
107,2.48453514739229,62.81049728393555,0.00040535837958519214
108,2.507755102040816,63.00994873046875,0.00040664557390252324
109,2.5309750566893423,62.89689254760742,0.0004059159463232416
110,2.5541950113378684,62.621826171875,0.00040414075801608283
111,2.5774149659863945,62.45522689819336,0.0004030655808635381
112,2.6006349206349206,62.59571075439453,0.0004039722176642334
113,2.6238548752834467,62.502262115478516,0.0004033691307522766
114,2.647074829931973,62.2993049621582,0.00040205931175142965
115,2.670294784580499,62.49120330810547,0.0004032977608311531
116,2.693514739229025,61.91840744018555,0.0003996011238852059
117,2.716734693877551,62.09722137451172,0.00040075513045735654
118,2.7399546485260773,62.2018928527832,0.00040143064589913234
119,2.7631746031746034,62.442745208740234,0.0004029850281274512
120,2.786394557823129,62.527000427246094,0.0004035287837148451
121,2.809614512471655,62.335819244384766,0.0004022949629708137
122,2.8328344671201813,62.28385543823242,0.0004019596055835959
123,2.8560544217687074,62.257850646972656,0.0004017917791771457
124,2.8792743764172335,62.000205993652344,0.0004001290249609739
125,2.9024943310657596,61.6145133972168,0.00039763989125451136
126,2.9257142857142857,61.920433044433594,0.00039961419647165526
127,2.948934240362812,61.912986755371094,0.00039956614056064
128,2.972154195011338,62.056156158447266,0.00040049010900137356
129,2.995374149659864,61.94683074951172,0.00039978455861521326
130,3.01859410430839,62.287078857421875,0.00040198040847540316
131,3.0418140589569163,61.92238235473633,0.0003996267766819671
132,3.0650340136054424,62.02315139770508,0.0004002771070843123
133,3.0882539682539685,62.085086822509766,0.00040067681803269495
134,3.111473922902494,62.049678802490234,0.00040044830626730397
135,3.1346938775510202,62.42232894897461,0.0004028532682730693
136,3.1579138321995464,62.15540313720703,0.0004011306164997766
137,3.1811337868480725,62.0152587890625,0.000400226170772893
138,3.2043537414965986,62.002750396728516,0.0004001454457051579
139,3.2275736961451247,62.16820526123047,0.0004012132372156409
140,3.250793650793651,61.75778579711914,0.00039856452440303045
141,3.274013605442177,61.90092086791992,0.00039948827127450214
142,3.297233560090703,61.921966552734375,0.000399624093232018
143,3.320453514739229,61.89359664916992,0.0003994410031653069
144,3.3436734693877552,61.767921447753906,0.0003986299365728908
145,3.3668934240362813,62.01042556762695,0.00040019497874458547
146,3.3901133786848074,61.85649871826172,0.00039920158526847134
147,3.4133333333333336,62.076438903808594,0.00040062100719751487
148,3.436553287981859,62.140357971191406,0.0004010335199254713
149,3.4597732426303853,62.17258834838867,0.00040124152422473745
150,3.4829931972789114,62.015384674072266,0.00040022698319351976
151,3.5062131519274375,62.235652923583984,0.0004016485223399544
152,3.5294331065759637,62.55540084838867,0.0004037120707320112
153,3.5526530612244898,62.56990051269531,0.00040380564681693375
154,3.575873015873016,62.22264099121094,0.0004015645475897121
155,3.599092970521542,62.039459228515625,0.0004003823524836924
156,3.622312925170068,62.31415557861328,0.0004021551527665845
157,3.645532879818594,61.84836959838867,0.00039914912259102594
158,3.6687528344671203,62.16828918457031,0.0004012137788293921
159,3.6919727891156464,61.88267135620117,0.0003993704949024239
160,3.7151927437641725,61.7017936706543,0.00039820316955575526
161,3.7384126984126986,62.025814056396484,0.0004002942910115093
162,3.7616326530612243,61.9836540222168,0.0004000222039579539
163,3.7848526077097504,61.994789123535156,0.0004000940662552149
164,3.8080725623582765,61.91154479980469,0.0003995568346516422
165,3.8312925170068026,62.00894546508789,0.0004001854266475189
166,3.8545124716553287,61.662811279296875,0.0003979515899683247
167,3.877732426303855,61.44680404663086,0.0003965575500291667
168,3.900952380952381,61.85192108154297,0.0003991720427002243
169,3.924172335600907,61.83712387084961,0.0003990765463483657
170,3.947392290249433,61.85207748413086,0.00039917305207130604
171,3.9706122448979593,61.8708610534668,0.0003992942750763465
172,3.9938321995464854,62.19834899902344,0.00040140777502754773
173,4.017052154195011,62.554805755615234,0.0004037082301981391
174,4.040272108843538,62.10611343383789,0.0004008125168961764
175,4.063492063492063,62.2012939453125,0.00040142678074645336
176,4.08671201814059,61.61134719848633,0.00039761945764480713
177,4.1099319727891155,61.48899459838867,0.0003968298340331771
178,4.133151927437642,61.657386779785156,0.0003979165820249519
179,4.156371882086168,61.658470153808594,0.0003979235737661037
180,4.179591836734694,61.49629592895508,0.0003968769544295312
181,4.20281179138322,61.79896926879883,0.0003988303090420265
182,4.2260317460317465,61.734947204589844,0.00039841713160628455
183,4.249251700680272,61.308921813964844,0.00039566770325475856
184,4.272471655328798,61.48048782348633,0.00039677493409385133
185,4.295691609977324,61.369754791259766,0.000396060299367955
186,4.31891156462585,61.44124984741211,0.0003965217050463603
187,4.342131519274377,61.38018035888672,0.00039612758256713773
188,4.365351473922902,61.41175079345703,0.0003963313278128149
189,4.388571428571429,61.58167266845703,0.0003974279479461456
190,4.4117913832199545,61.83282470703125,0.0003990488009530203
191,4.435011337868481,61.59404754638672,0.00039750781135564013
192,4.458231292517007,61.52110290527344,0.00039703705053062335
193,4.481451247165533,61.62736511230469,0.000397722832014865
194,4.504671201814059,61.16141128540039,0.00039471571861180403
195,4.527891156462585,61.11497497558594,0.0003944160338757445
196,4.551111111111111,61.19535446166992,0.00039493477675535594
197,4.574331065759637,61.36409378051758,0.0003960237650585562
198,4.597551020408163,61.681522369384766,0.0003980723452160345
199,4.620770975056689,61.305641174316406,0.0003956465310808482
200,4.6439909297052155,61.089622497558594,0.0003942524172852696
201,4.667210884353741,61.22388458251953,0.00039511890081195576
202,4.690430839002268,61.1270637512207,0.00039449405087472366
203,4.713650793650793,61.02006912231445,0.00039380354257956247
204,4.73687074829932,60.92578887939453,0.0003931950887677075
205,4.760090702947846,61.304222106933594,0.00039563737288469156
