frame_index,seconds,value,normalized_value
51,1.18421768707483,0.0002213965344708413,0.00022300833883450656
52,1.207437641723356,0.00026584506849758327,0.0002677804657362412
53,1.230657596371882,0.00011331796122249216,0.00011414293522136982
54,1.253877551020408,0.00019874461577273905,0.0002001915103220287
55,1.2770975056689342,0.00019821341265924275,0.00019965643995966886
56,1.3003174603174603,0.00012553449778351933,0.00012644841024290633
57,1.3235374149659864,0.00023960613179951906,0.0002413505051236927
58,1.3467573696145125,0.00020633272652048618,0.00020783486380446643
59,1.3699773242630386,0.0002542177971918136,0.0002560685459210766
60,1.3931972789115645,0.0002462283882778138,0.00024802097275359615
61,1.4164172335600906,0.0001745797198964283,0.00017585068990058427
62,1.4396371882086167,0.00012006509496131912,0.00012093918923946613
63,1.4628571428571429,9.027742635225877e-05,9.09346613450414e-05
64,1.486077097505669,8.185498882085085e-05,8.245090703829068e-05
65,1.509297052154195,8.669390081195161e-05,8.732504713032487e-05
66,1.5325170068027212,0.00011308232205919921,0.000113905580564957
67,1.555736961451247,0.0001553407491883263,0.00015647165621898604
68,1.5789569160997732,0.00019823090406134725,0.00019967405870215067
69,1.6021768707482993,0.00024044702877290547,0.00024219752396982807
70,1.6253968253968254,0.00018642137001734227,0.00018777854924506855
71,1.6486167800453515,0.00015574577264487743,0.0001568796283150731
72,1.6718367346938776,0.0001590054453117773,0.0001601630319524743
73,1.6950566893424037,0.0002151087683159858,0.0002166747966743928
74,1.7182766439909296,0.0001111949750338681,0.00011200449333281349
75,1.7414965986394557,0.00011841030209325254,0.00011927234919833929
76,1.7647165532879818,0.00011671523679979146,0.00011756494354172289
77,1.787936507936508,7.682677096454427e-05,7.738608290220819e-05
78,1.811156462585034,6.755218782927841e-05,6.804397922691072e-05
79,1.8343764172335602,0.00012089287338312715,0.00012177299402874015
80,1.8575963718820863,0.00014478381490334868,0.0001458378656598661
81,1.8808163265306121,0.0001366135256830603,0.00013760809534675417
82,1.9040362811791383,0.00013937370385974646,0.0001403883680892397
83,1.9272562358276644,0.00012597005115821958,0.00012688713452013053
84,1.9504761904761905,6.857315747765824e-05,6.907238170768951e-05
85,1.9736961451247166,0.00010609035234665498,0.00010686270812568207
86,1.9969160997732427,0.00012770445027854294,0.0001286341603605476
87,2.020136054421769,8.989311754703522e-05,9.05475547064609e-05
88,2.043356009070295,0.0001966631243703887,0.00019809486530883587
89,2.066575963718821,0.00023936231445986778,0.00024110491275240902
90,2.089795918367347,0.0002050195907941088,0.00020651216822703306
91,2.1130158730158732,6.827249308116734e-05,6.87695284233399e-05
92,2.136235827664399,8.228154183598235e-05,8.288056543180025e-05
93,2.159455782312925,8.058189268922433e-05,8.116854255065658e-05
94,2.182675736961451,9.911881352309138e-05,9.984041531572867e-05
95,2.2058956916099772,0.00010427399683976546,0.00010503312924228863
96,2.2291156462585033,0.00011465998977655545,0.00011549473397118063
97,2.2523356009070294,8.422620157944039e-05,8.483938262839024e-05
98,2.2755555555555556,0.00013857675367034972,0.00013958561596714352
99,2.2987755102040817,0.00021798230591230094,0.00021956925411233043
100,2.3219954648526078,0.00017354273586533964,0.00017480615644967134
101,2.345215419501134,0.0002260614128317684,0.00022770717830198885
102,2.36843537414966,0.00010019541514338925,0.00010092485477862726
103,2.391655328798186,0.00011894559429492801,0.00011981153841813458
104,2.414875283446712,0.00011392554006306455,0.00011475493733906732
105,2.4380952380952383,7.881315832491964e-05,7.938693149985196e-05
106,2.461315192743764,0.00015133210399653763,0.0001524338274095407
107,2.48453514739229,0.00013838105951435864,0.0001393884971244683
108,2.507755102040816,7.830138201825321e-05,7.887142937477434e-05
109,2.5309750566893423,8.417612116318196e-05,8.478893761819789e-05
110,2.5541950113378684,0.00010239614493912086,0.00010314160626095159
111,2.5774149659863945,0.0002558706037234515,0.0002577333851649083
112,2.6006349206349206,0.00016433301789220423,0.00016552939016589862
113,2.6238548752834467,0.00016371282981708646,0.0001649046870162872
114,2.647074829931973,0.00020787466200999916,0.00020938802484616085
115,2.670294784580499,0.0002545773168094456,0.00025643068290257074
116,2.693514739229025,0.00010538803326198831,0.00010615527603882656
117,2.716734693877551,9.238456550519913e-05,9.305714082880345e-05
118,2.7399546485260773,0.00010675605153664947,0.00010753325371881419
119,2.7631746031746034,9.028000204125419e-05,9.093725578549005e-05
120,2.786394557823129,8.234573761001229e-05,8.294522856196544e-05
121,2.809614512471655,0.00012747263826895505,0.00012840066072016866
122,2.8328344671201813,9.851188951870427e-05,9.922907280153506e-05
123,2.8560544217687074,0.00010168969311052933,0.00010243001134309372
124,2.8792743764172335,0.00012869463535025716,0.00012963155414771546
125,2.9024943310657596,7.392563566099852e-05,7.446382684104529e-05
126,2.9257142857142857,0.0001759484293870628,0.0001772293638287149
127,2.948934240362812,6.933773693162948e-05,6.984252742990982e-05
128,2.972154195011338,6.839565321570262e-05,6.889358518456696e-05
129,2.995374149659864,7.655078661628067e-05,7.710808934102761e-05
130,3.01859410430839,0.0001206647721119225,0.00012154323214154996
131,3.0418140589569163,8.970117778517306e-05,9.035421759054137e-05
132,3.0650340136054424,9.22090548556298e-05,9.288035243190387e-05
133,3.0882539682539685,0.0001413155987393111,0.0001423444002932577
134,3.111473922902494,0.00013645540457218885,0.00013744882308734693
135,3.1346938775510202,0.0001790052920114249,0.00018030848093203192
136,3.1579138321995464,0.0001226061867782846,0.00012349878063633177
137,3.1811337868480725,0.00015779798559378833,0.000158946781722714
138,3.2043537414965986,8.693611016497016e-05,8.756901980856008e-05
139,3.2275736961451247,0.00011869539594044909,0.00011955951857715183
140,3.250793650793651,0.00011801841901615262,0.00011887761314589707
141,3.274013605442177,0.00022576814808417112,0.00022741177853723325
142,3.297233560090703,9.165964729618281e-05,9.232694509213573e-05
143,3.320453514739229,0.00015149835962802172,0.0001526012934102519
144,3.3436734693877552,0.000211883700103499,0.00021342624941770853
145,3.3668934240362813,0.00015722610987722874,0.00015837074265383441
146,3.3901133786848074,0.00017546569870319217,0.00017674311878349895
147,3.4133333333333336,0.00023346947273239493,0.00023516917013656667
148,3.436553287981859,0.00012810200860258192,0.00012903461297669022
149,3.4597732426303853,9.2848960775882e-05,9.352491697591035e-05
150,3.4829931972789114,9.652490552980453e-05,9.722762323180996e-05
151,3.5062131519274375,0.00013427273370325565,0.00013525026200387444
152,3.5294331065759637,0.00011919244570890442,0.00012006018695231963
153,3.5526530612244898,0.00010675023804651573,0.00010752739790548517
154,3.575873015873016,0.0001513886236352846,0.0001524907585208547
155,3.599092970521542,0.00010573089093668386,0.00010650062977561049
156,3.622312925170068,0.00019956759933847934,0.00020102048534786866
157,3.645532879818594,0.0001360903843306005,0.00013708114543642004
158,3.6687528344671203,0.00010655934602255002,0.00010733511615517187
159,3.6919727891156464,0.00010919225314864889,0.00010998719129221146
160,3.7151927437641725,0.00015836561215110123,0.00015951854069774606
161,3.7384126984126986,0.0001708974305074662,0.0001721415928196247
162,3.7616326530612243,0.00012006881297565997,0.00012094293432158269
163,3.7848526077097504,9.649950516177341e-05,9.720203794478664e-05
164,3.8080725623582765,0.00018828455358743668,0.00018965529710791832
165,3.8312925170068026,8.992813673103228e-05,9.058282883606365e-05
166,3.8545124716553287,7.08088991814293e-05,7.132439999068877e-05
167,3.877732426303855,0.0001508996938355267,0.00015199826922913516
168,3.900952380952381,0.00020533963106572628,0.00020683453844617014
169,3.924172335600907,0.00011273120617261156,0.00011355190849509618
170,3.947392290249433,0.00010543977987254038,0.00010620739937348993
171,3.9706122448979593,0.00010343408212065697,0.00010418709980140908
172,3.9938321995464854,0.0001421790657332167,0.00014321415347349402
173,4.017052154195011,0.00021600998297799379,0.00021758257233216475
174,4.040272108843538,0.0001366765791317448,0.00013767160783525147
175,4.063492063492063,0.0002023594279307872,0.0002038326389263758
176,4.08671201814059,0.0001287544146180153,0.00012969176861869327
177,4.1099319727891155,0.00013271119678393006,0.00013367735683063014
178,4.133151927437642,8.186828199541196e-05,8.246429698941975e-05
179,4.156371882086168,0.00011268251546425745,0.00011350286331011766
180,4.179591836734694,0.00011748597171390429,0.00011834128953687982
181,4.20281179138322,0.000148746621562168,0.00014982952222403878
182,4.2260317460317465,0.00019383928156457841,0.00019525046444791608
183,4.249251700680272,0.00013668363681063056,0.00013767871689523788
184,4.272471655328798,0.0001291720400331542,0.0001301124344177664
185,4.295691609977324,8.17396430647932e-05,8.233472154554344e-05
186,4.31891156462585,9.177315223496407e-05,9.244127636614425e-05
187,4.342131519274377,0.00013325230975169688,0.00013422240919268226
188,4.365351473922902,0.00019769929349422455,0.00019913857791983286
189,4.388571428571429,0.00010183510312344879,0.00010257647996559758
190,4.4117913832199545,0.0001372857514070347,0.00013828521498814177
191,4.435011337868481,0.00013533404853660613,0.000136319303389421
192,4.458231292517007,0.00019290480122435838,0.00019430918093214623
193,4.481451247165533,0.0001081544833141379,0.00010894186631709385
194,4.504671201814059,0.00011618463759077713,0.00011703048148037218
195,4.527891156462585,0.00016028183745220304,0.00016144871644441136
196,4.551111111111111,0.00012236033217050135,0.0001232511361652582
197,4.574331065759637,0.00018118535808753222,0.00018250441825934445
198,4.597551020408163,8.198828436434269e-05,8.258517299597247e-05
199,4.620770975056689,8.531079947715625e-05,8.593187658296418e-05
200,4.6439909297052155,0.00011266541696386412,0.00011348564032973817
201,4.667210884353741,0.0006120475591160357,0.0006165033692709314
202,4.690430839002268,0.0002619682636577636,0.00026387543709891344
203,4.713650793650793,0.000238743654335849,0.00024048174867764003
204,4.73687074829932,0.00023713958216831088,0.0002388659985923538
205,4.760090702947846,0.00021694094175472856,0.00021852030864686923
206,4.783310657596372,8.91392701305449e-05,8.978821915277664e-05
207,4.806530612244898,0.00016022678755689412,0.0001613932657765172
208,4.829750566893424,8.688600792083889e-05,8.751855281158427e-05
209,4.85297052154195,0.00017686111095827073,0.00017814868987673285
210,4.876190476190477,0.0001627679303055629,0.00016395290847587762
211,4.899410430839002,0.00025158855714835227,0.00025342016456365884
212,4.922630385487528,0.00022605957929044962,0.00022770533141217792
213,4.9458503401360545,0.0003244604158680886,0.00032682254278838016
214,4.96907029478458,0.00032452831510454416,0.0003268909363428063
215,4.992290249433107,0.0001920930080814287,0.00019349147779729506
216,5.015510204081632,0.0001975740015041083,0.00019901237378275422
217,5.038730158730159,0.0002287400420755148,0.00023040530842145595
218,5.061950113378685,0.0004291023360565305,0.00043222627392379626
219,5.085170068027211,0.0003176644677296281,0.00031997711899353236
220,5.108390022675737,0.0004925020039081573,0.000496087502122528
221,5.131609977324263,0.0003007323248311877,0.00030292170721974516
222,5.154829931972789,0.00015961550525389612,0.0001607775332345588
223,5.178049886621316,0.00023233378306031227,0.00023402521245083325
224,5.201269841269841,0.0001167433729278855,0.00011759328450560692
225,5.224489795918367,0.00014046533033251762,0.00014148794178808877
226,5.2477097505668935,0.00020047453290317208,0.00020193402154290797
227,5.270929705215419,0.00019520970818120986,0.00019663086800301248
228,5.294149659863946,0.00017006833513733,0.00017130646149441503
229,5.317369614512471,0.0001759812148520723,0.0001772623879774766
230,5.340589569160998,0.0001516429183539003,0.00015274690454820068
231,5.363809523809524,0.00015172289567999542,0.00015282746412280976
232,5.38702947845805,0.000163302815053612,0.00016449168727571492
233,5.410249433106576,0.0003562419442459941,0.0003588354460893209
234,5.433469387755102,0.00012546105426736176,0.00012637443204548056
235,5.456689342403628,0.00013029034016653895,0.00013123887596600749
236,5.479909297052155,0.00018133132834918797,0.00018265145120929054
237,5.50312925170068,0.00019854900892823935,0.00019999447942648736
238,5.526349206349207,0.0002036624646279961,0.00020514516195199354
239,5.5495691609977325,0.00017452558677177876,0.00017579616267759558
240,5.572789115646258,0.00019636331126093864,0.00019779286950904134
241,5.596009070294785,0.00021279824431985617,0.00021434745167124867
242,5.61922902494331,0.0001391980767948553,0.00014021146242949498
243,5.642448979591837,0.00018944191106129438,0.00019082108034070285
244,5.6656689342403626,0.00015430024359375238,0.00015542357556700773
245,5.688888888888889,0.000298089551506564,0.00030025969405658026
246,5.712108843537415,0.0002528380719013512,0.00025467877599622484
247,5.735328798185941,0.00036050050402991474,0.000363125008911564
248,5.758548752834467,0.00015451674698852003,0.00015564165514325116
249,5.7817687074829935,0.00019359275756869465,0.00019500214571548297
250,5.804988662131519,0.0003254801267758012,0.0003278496773646459
251,5.828208616780046,0.00028127862606197596,0.00028332638222029185
252,5.851428571428571,0.00026208366034552455,0.0002639916738941554
253,5.874648526077097,0.00011207856005057693,0.00011289451099847504
254,5.897868480725624,0.0001842342462623492,0.00018557550285776958
255,5.921088435374149,0.00047775820712558925,0.0004812363679959137
256,5.944308390022676,0.00021233576990198344,0.00021388161036108654
257,5.9675283446712015,0.00017942451813723892,0.00018073075909522568
258,5.990748299319728,0.0002307047980139032,0.00023238436811668772
259,6.013968253968254,0.00036709345295093954,0.00036976595562020426
260,6.03718820861678,0.00013988108548801392,0.0001408994435419134
261,6.060408163265306,0.00021621494670398533,0.000217789028228884
262,6.0836281179138325,0.00016339488502126187,0.0001645844275283626
263,6.106848072562358,0.0001530989247839898,0.00015421351095232838
264,6.130068027210885,0.0001629186881473288,0.00016410476386032996
265,6.15328798185941,0.0001691798388492316,0.00017041149680247427
266,6.176507936507937,0.00011945102596655488,0.00012032064971815224
267,6.199727891156463,8.696254371898249e-05,8.759564580333399e-05
268,6.222947845804988,0.0002031752374023199,0.00020465438762938418
269,6.246167800453515,0.00012716562196146697,0.00012809140928183126
270,6.2693877551020405,0.000173525681020692,0.00017478897744285877
271,6.292607709750567,0.0001208140529342927,0.00012169359975365462
272,6.315827664399093,9.000916907098144e-05,9.066445110520678e-05
273,6.339047619047619,0.00010166004358325154,0.00010240014596222291
274,6.362267573696145,0.0001233284710906446,0.00012422632330112826
275,6.3854875283446715,0.00020253508409950882,0.0002040095739018318
276,6.408707482993197,0.0001683879381744191,0.0001696138309562859
277,6.431927437641724,0.00016923710063565522,0.00017046917546442603
278,6.455147392290249,0.00011547576286830008,0.0001163164460295499
279,6.478367346938776,9.271548333344981e-05,9.339046779503301e-05
280,6.501587301587302,9.828255861066282e-05,9.899807232554311e-05
281,6.524807256235827,0.0001367472723359242,0.00013774281569796086
282,6.548027210884354,0.0002531910140533,0.00025503428762696875
283,6.5712471655328795,0.0002744482771959156,0.0002764463072547061
284,6.594467120181406,0.00013635250797960907,0.0001373451773901015
285,6.617687074829932,0.00012225467071402818,0.0001231447054754408
286,6.640907029478458,0.0001537718198960647,0.00015489130485507553
287,6.664126984126984,0.00018609320977702737,0.00018744799994248315
288,6.6873469387755105,0.0002596599224489182,0.0002615502907741156
289,6.710566893424036,0.00030328697175718844,0.0003054949524091414
290,6.733786848072563,0.0002118340926244855,0.00021337628078782456
291,6.757006802721088,0.00018833305512089282,0.0001897041517407735
292,6.780226757369615,0.0002037444937741384,0.00020522778828424817
293,6.8034467120181406,0.00022776024707127362,0.00022941838034321653
294,6.826666666666667,0.0002539993147365749,0.00025584847287646583
295,6.849886621315193,0.0002703361678868532,0.0002723042610916453
296,6.873106575963718,0.0003353855572640896,0.00033782722106881263
297,6.896326530612245,0.0003547962987795472,0.0003573792760784104
298,6.919546485260771,0.0003490123781375587,0.00035155324751204927
299,6.942766439909297,0.00022362415620591491,0.00022525217803405753
300,6.965986394557823,0.000344448781106621,0.00034695642671983616
301,6.989206349206349,0.0001398653257638216,0.000140883569084253
302,7.012426303854875,0.00018110862583853304,0.00018242712738654357
303,7.035646258503402,0.00017370047862641513,0.0001749650476048319
304,7.058866213151927,0.00014195147377904505,0.0001429849046112513
305,7.082086167800454,0.00011749660916393623,0.0001183520044293542
306,7.1053061224489795,0.0001012267530313693,0.00010196370098155104
307,7.128526077097506,0.00010754100367194042,0.00010832392043893347
308,7.151746031746032,0.000241396643104963,0.00024315405165546572
309,7.174965986394557,0.00019113397866021842,0.00019252546647905696
310,7.198185941043084,0.00017553805082570761,0.00017681599764175155
311,7.22140589569161,0.0003035551926586777,0.00030576512600433695
312,7.244625850340136,0.00029224721947684884,0.00029437482885767165
313,7.267845804988662,0.00017823424423113465,0.0001795318197929787
314,7.291065759637188,0.0001234578958246857,0.00012435669026920925
315,7.314285714285714,0.00012059180153300986,0.00012146973032443256
316,7.337505668934241,0.00011046794679714367,0.00011127217220707767
317,7.360725623582766,0.00010877413296839222,0.00010956602712604649
318,7.383945578231293,9.898593998514116e-05,9.970657443586049e-05
319,7.4071655328798185,0.00010817601287271827,0.00010896355261451637
320,7.430385487528345,0.000142684715683572,0.0001437234846413463
321,7.453605442176871,0.0001208722242154181,0.00012175219453158399
322,7.476825396825397,0.00012104753841413185,0.0001219287850474324
323,7.500045351473923,8.021284884307534e-05,8.079681200264467e-05
324,7.523265306122449,7.358302536886185e-05,7.411872228780728e-05
325,7.546485260770975,7.44245044188574e-05,7.496632744816835e-05
326,7.569705215419501,7.879265467636287e-05,7.936627858125222e-05
327,7.592925170068027,9.522175969323143e-05,9.59149902722749e-05
328,7.616145124716553,8.756589522818103e-05,8.820338981396745e-05
329,7.63936507936508,0.0001959888031706214,0.0001974156349362358
330,7.662585034013605,0.0001353993284283206,0.00013638505852983152
331,7.685804988662132,0.0001093000391847454,0.00011009576202895262
332,7.7090249433106575,0.00011553602962521836,0.00011637715153869174
333,7.732244897959184,0.00016109623538795859,0.00016226904333542245
334,7.75546485260771,0.00011307466047583148,0.00011389786320396143
335,7.778684807256236,0.00018774355703499168,0.00018911036200871132
336,7.801904761904762,0.00016689958283677697,0.00016811464013906578
337,7.825124716553288,0.0002642825129441917,0.0002662065345131019
338,7.848344671201814,0.0002220950846094638,0.00022371197453675078
339,7.87156462585034,0.00024060685245785862,0.00024235851119834545
340,7.894784580498866,0.0001454223965993151,0.00014648109633900913
341,7.918004535147392,0.00012029477511532605,0.0001211705415039935
342,7.9412244897959186,0.00012764018902089447,0.00012856943127003198
343,7.964444444444444,0.00014051867765374482,0.00014154167748687277
344,7.987664399092971,0.00022172025637701154,0.0002233344174911211
345,8.010884353741497,0.0002587305789347738,0.0002606141814813874
346,8.034104308390022,0.0003363281721249223,0.0003387766983258864
347,8.057324263038549,0.0001601435651537031,0.00016130943750009995
348,8.080544217687075,0.0001353222323814407,0.0001363074012106396
349,8.103764172335602,0.00012745195999741554,0.0001283798319073012
350,8.126984126984127,0.0003186043177265674,0.0003209238112580342
351,8.150204081632653,0.0001466967078158632,0.00014776468475758935
352,8.17342403628118,0.0001585215941304341,0.0001596756582523739
353,8.196643990929704,0.00024043025041464716,0.0002421806234622727
354,8.219863945578231,0.00015059259021654725,0.00015168892984366393
355,8.243083900226758,0.00022867244842927903,0.0002303372226819983
356,8.266303854875284,0.0002016790531342849,0.0002031473108858286
357,8.289523809523809,0.0002950733760371804,0.00029722156031763855
358,8.312743764172335,0.0002489509352017194,0.0002507633402813912
359,8.335963718820862,0.0004746259073726833,0.00047808126456894796
360,8.359183673469389,0.00023242369934450835,0.0002341157833408459
361,8.382403628117913,0.0001331203820882365,0.00013408952107343082
362,8.40562358276644,0.00012315706408116966,0.00012405366841951977
363,8.428843537414966,0.00013466265227179974,0.000135643019245805
364,8.452063492063493,0.0001240465062437579,0.00012494958587207726
365,8.475283446712018,0.00029583158902823925,0.00029798529322801545
366,8.498503401360544,0.00022695487132295966,0.00022860714132270357
367,8.52172335600907,0.00021481940348166972,0.0002163833252149493
368,8.544943310657596,0.00015151899424381554,0.00015262207824955242
369,8.568163265306122,0.00014538687537424266,0.00014644531651338672
370,8.591383219954649,0.0002124509628629312,0.00021399764194634954
371,8.614603174603175,0.0002471344778314233,0.0002489336587930083
372,8.6378231292517,0.0003092129190918058,0.0003114640416465696
373,8.661043083900227,0.00018228069529868662,0.00018360772971138227
374,8.684263038548753,0.00018296668713446707,0.00018429871568420732
375,8.70748299319728,0.0001954713516170159,0.00019689441624745776
376,8.730702947845804,0.00019339995924383402,0.00019480794378608056
377,8.753922902494331,0.00021069472131785005,0.00021222861466461368
378,8.777142857142858,0.00027492493973113596,0.0002769264399741193
379,8.800362811791382,0.0002468370657879859,0.00024863408153939467
380,8.823582766439909,0.00013948095147497952,0.0001404963964853221
381,8.846802721088435,0.00011662622273433954,0.00011747528143876006
382,8.870022675736962,0.00013349903747439384,0.00013447093313509435
383,8.893242630385487,0.00014611489314120263,0.0001471786343733062
384,8.916462585034013,9.166576637653634e-05,9.233310872043325e-05
385,8.93968253968254,9.656134352553636e-05,9.726432650233783e-05
386,8.962902494331066,0.00020685493655037135,0.00020836087561203946
387,8.986122448979591,8.027000876609236e-05,8.08543880596069e-05
388,9.009342403628118,9.504227637080476e-05,9.573420028078501e-05
389,9.032562358276644,0.0001506949047325179,0.00015179198922668366
390,9.05578231292517,0.000113837028038688,0.00011466578093212414
391,9.079002267573696,0.0001086373595171608,0.00010942825794086623
392,9.102222222222222,0.00014726324297953397,0.00014833534439344826
393,9.125442176870749,0.00011142933362862095,0.00011224055809792979
394,9.148662131519274,0.00017780585039872676,0.0001791003071807304
395,9.1718820861678,0.00016385462367907166,0.000165047513161664
396,9.195102040816327,0.0001191976698464714,0.00012006544912249516
397,9.218321995464853,0.00026809825794771314,0.00027005005878815537
398,9.241541950113378,0.0001199774123961106,0.00012085086833029455
399,9.264761904761905,0.00015954692207742482,0.0001607084507609175
400,9.287981859410431,0.00012210998102091253,0.0001229989624167912
401,9.311201814058958,8.820770017337054e-05,8.884986720813522e-05
402,9.334421768707482,8.167147461790591e-05,8.226605682078793e-05
403,9.357641723356009,7.64725700719282e-05,7.702930336695124e-05
404,9.380861678004536,0.00024120994203258306,0.00024296599136757737
405,9.404081632653062,0.00021947069035377353,0.0002210684742452618
406,9.427301587301587,0.00015705701662227511,0.000158200418371273
407,9.450521541950113,0.00012694983161054552,0.0001278740479405143
408,9.47374149659864,0.00010931472206721082,0.00011011055180529551
409,9.496961451247165,0.00010365283378632739,0.0001044074440163492
410,9.520181405895691,0.00011870676826220006,0.00011957097369133615
411,9.543401360544218,0.0001588931045262143,0.00016004987330691718
412,9.566621315192744,0.00012797044473700225,0.00012890209130382983
413,9.58984126984127,0.00011890215682797134,0.00011976778471904286
414,9.613061224489796,0.0001120987071772106,0.00011291480479961155
415,9.636281179138322,9.33453266043216e-05,9.402489643186296e-05
416,9.659501133786849,0.00021366894361563027,0.00021522448980573912
417,9.682721088435374,0.00011130189523100853,0.00011211219192714395
418,9.7059410430839,0.00018893445667345077,0.00019030993159875094
419,9.729160997732427,0.00024765689158812165,0.00024945987581056025
420,9.752380952380953,0.00014016397472005337,0.00014118439225559618
421,9.775600907029478,0.0003185249224770814,0.0003208438379976508
422,9.798820861678005,0.0002777860499918461,0.00027980837960333855
423,9.822040816326531,0.00011824053945019841,0.00011910135065441835
424,9.845260770975056,0.00011008401634171605,0.00011088544667274387
425,9.868480725623582,0.0001353180268779397,0.00013630316509035903
426,9.891700680272109,0.0001597816590219736,0.0001609448966302805
427,9.914920634920636,0.00012892202357761562,0.00012986059779997918
428,9.93814058956916,8.858249202603474e-05,8.922738760912578e-05
429,9.961360544217687,0.00010614558414090425,0.00010691834201677172
430,9.984580498866213,0.00010591978207230568,0.000106690896070773
431,10.00780045351474,0.00011059243115596473,0.00011139756283316816
432,10.031020408163265,0.00010760832083178684,0.00010839172767913391
433,10.054240362811791,0.00017999579722527415,0.00018130619719202391
434,10.077460317460318,9.072649118024856e-05,9.138699544122932e-05
435,10.100680272108843,0.00012271366722416133,0.00012360704355810444
436,10.12390022675737,0.00010725158062996343,0.0001080323903480674
437,10.147120181405896,0.0001780404127202928,0.0001793365771558257
438,10.170340136054422,0.00016618873632978648,0.000167398618548804
439,10.193560090702947,0.00015838038234505802,0.0001595334184212228
440,10.216780045351474,0.00019060772319789976,0.00019199537978761543
441,10.24,0.00019250708282925189,0.00019390856707959152
442,10.263219954648527,0.00010787951032398269,0.00010866489147688041
443,10.286439909297052,0.0001575006463099271,0.0001586472777583786
444,10.309659863945578,0.00013144940021447837,0.00013240637416790213
445,10.332879818594105,0.0001405258954036981,0.00014154894778327127
446,10.356099773242631,0.0001014581648632884,0.00010219679753089981
447,10.379319727891156,0.00010926983668468893,0.0001100653396495674
448,10.402539682539683,0.0001383975613862276,0.00013940511913276647
449,10.425759637188209,0.00013495910388883203,0.0001359416290809462
450,10.448979591836734,0.00015349886962212622,0.00015461636745679633
451,10.47219954648526,0.00020340831542853266,0.00020488916250320396
452,10.495419501133787,0.0002634033153299242,0.00026532093619091644
453,10.518639455782314,0.00019380713638383895,0.00019521808524480266
454,10.541859410430838,0.0001941468653967604,0.0001955602875426235
455,10.565079365079365,0.00012259154755156487,0.00012348403483355578
456,10.588299319727891,0.00010940036008832976,0.00011019681328574937
