epoch,max_epochs,model,seed,learning_rate,grad_scaler_scale,epoch_seconds,samples_per_sec,best_epoch,best_val_macro_f1,patience,patience_used,train_accuracy,train_balanced_accuracy,train_macro_precision,train_macro_recall,train_macro_f1,train_weighted_precision,train_weighted_recall,train_weighted_f1,train_micro_precision,train_micro_recall,train_micro_f1,train_cohen_kappa,train_matthews_corrcoef,train_top_2_accuracy,train_top_3_accuracy,train_mean_confidence,train_median_confidence,train_mean_predicted_class_confidence,train_mean_true_class_probability,train_prediction_entropy,train_expected_calibration_error,train_multiclass_brier,train_roc_auc_ovr_macro,train_roc_auc_ovr_weighted,train_loss,train_grad_norm_mean,train_grad_norm_max,train_grad_norm_last,val_accuracy,val_balanced_accuracy,val_macro_precision,val_macro_recall,val_macro_f1,val_weighted_precision,val_weighted_recall,val_weighted_f1,val_micro_precision,val_micro_recall,val_micro_f1,val_cohen_kappa,val_matthews_corrcoef,val_top_2_accuracy,val_top_3_accuracy,val_mean_confidence,val_median_confidence,val_mean_predicted_class_confidence,val_mean_true_class_probability,val_prediction_entropy,val_expected_calibration_error,val_multiclass_brier,val_roc_auc_ovr_macro,val_roc_auc_ovr_weighted,val_loss,cuda_memory_allocated_mb,cuda_memory_reserved_mb,cuda_peak_memory_allocated_mb,cuda_peak_memory_reserved_mb
1,50,mamba1,42,1e-05,16384.0,50.25348478500018,302.7849723277642,1,0.19416647226164518,10,0,0.1965660153937241,0.10889160956833507,0.12158031027457365,0.10889160956833507,0.09082562904229916,0.3895776350950882,0.1965660153937241,0.2429963995764364,0.1965660153937241,0.1965660153937241,0.1965660153937241,0.0847560292768712,0.09160136183070125,0.3308170515097691,0.44575192421551213,0.11468184693033276,0.11083984375,0.11468184693033276,0.08250959474282409,2.685989350143062,0.08237129333387681,0.9082879430770533,,,2.6667742760242126,,,7.354907989501953,0.4953051643192488,0.21853638407893722,0.18733337065883257,0.21853638407893722,0.19416647226164518,0.46861750128477825,0.4953051643192488,0.4628337590954489,0.4953051643192488,0.4953051643192488,0.4953051643192488,0.32752871943927686,0.3364560788013421,0.6402582159624414,0.7382629107981221,0.1438731162201071,0.1400146484375,0.1438731162201071,0.12344552429629044,2.6067483459080587,0.3514320480991417,0.8365884737615548,,,2.4024718837558945,98.01513671875,1826.0,1497.44775390625,1826.0
2,50,mamba1,42,0.000208,16384.0,47.2829789489997,321.80713521481505,2,0.2369544080232015,10,0,0.3679692125518058,0.27140793326799695,0.19679316216422463,0.27140793326799695,0.19886499666586327,0.5515780153932738,0.3679692125518058,0.4110704215473196,0.3679692125518058,0.3679692125518058,0.3679692125518058,0.26261088963748636,0.2749545470170185,0.5710479573712256,0.6754736530491415,0.30740999229706695,0.265869140625,0.30740999229706695,0.2053019274897375,2.1309026760658822,0.0668120895214092,0.775792047649655,,,2.2086258569082755,5.344497513827421,14.673726081848145,6.360766410827637,0.43133802816901406,0.3200895756735741,0.25755567410075875,0.3200895756735741,0.2369544080232015,0.636013890665859,0.43133802816901406,0.4140575445081111,0.43133802816901406,0.43133802816901406,0.43133802816901406,0.33005388210854325,0.37078931010741395,0.6948356807511737,0.7799295774647887,0.4523882082370525,0.4410400390625,0.4523882082370525,0.30826522430903475,1.7026532800088472,0.06472627881547095,0.6862445065480443,,,1.8695251191725752,98.01513671875,1826.0,1497.44775390625,1826.0
3,50,mamba1,42,0.00040599999999999995,16384.0,45.663561860999835,333.2197353837092,3,0.29018246973099926,10,0,0.4126702190645352,0.3336805865019733,0.24006987155544918,0.3336805865019733,0.24452265181679975,0.6143053253565324,0.4126702190645352,0.4573360699274977,0.4126702190645352,0.4126702190645352,0.4126702190645352,0.3160575787051747,0.3313263181053117,0.6207075192421552,0.7153641207815276,0.37622048630384103,0.338623046875,0.37622048630384103,0.2540844094478004,1.8887267723365055,0.04711373816445566,0.73414014531319,,,1.9875771605523822,5.451997286884497,14.92979907989502,6.66305685043335,0.465962441314554,0.37709324978278064,0.28237279712760865,0.37709324978278064,0.29018246973099926,0.648044072972033,0.465962441314554,0.5051891833151996,0.465962441314554,0.465962441314554,0.465962441314554,0.367326130356179,0.3827394500168123,0.6696009389671361,0.7376760563380281,0.3801474772708517,0.34716796875,0.3801474772708517,0.27193813480681656,1.909523414337778,0.0909619756707563,0.7001068832599643,,,1.837787238085214,98.01513671875,1826.0,1497.44775390625,1826.0
4,50,mamba1,42,0.0006039999999999999,16384.0,45.037880736999796,337.8489340751697,4,0.3299523726383172,10,0,0.4343546477205447,0.36679437410435484,0.27138132359435774,0.36679437410435484,0.2749106799243492,0.6459614693275882,0.4343546477205447,0.4860401454741387,0.4343546477205447,0.4343546477205447,0.4343546477205447,0.3408725294610956,0.3562552633105652,0.6306986382474837,0.7197306098283007,0.40872362226053693,0.37060546875,0.40872362226053693,0.27349802858734923,1.8150029337868998,0.04364926127585664,0.7217295046985899,,,1.9075823459066252,5.165739181193899,21.727174758911133,10.860535621643066,0.4014084507042254,0.4040462575581168,0.39003475234305607,0.4040462575581168,0.3299523726383172,0.7088050565548204,0.4014084507042254,0.45324295660408775,0.4014084507042254,0.4014084507042254,0.4014084507042254,0.31669817651727894,0.34368530050321455,0.7153755868544601,0.7946009389671361,0.4868410495525235,0.47021484375,0.4868410495525235,0.3108693136015968,1.5162381959220566,0.08564192364473298,0.7270898639945897,,,1.7936450869824405,98.01513671875,1826.0,1497.44775390625,1826.0
5,50,mamba1,42,0.0008019999999999999,16384.0,45.019712396000614,337.9852777858202,4,0.3299523726383172,10,1,0.46432800473653046,0.3742627530844193,0.27220751182491687,0.3742627530844193,0.2828811907974254,0.6598967144145045,0.46432800473653046,0.5150580221882087,0.46432800473653046,0.46432800473653046,0.46432800473653046,0.37043262195848503,0.384869332605777,0.6580076968620485,0.742599171107164,0.43444145749206725,0.392333984375,0.43444145749206725,0.3000355233863446,1.7367728161814235,0.04506265517167609,0.6927770203427892,,,1.8407530945528887,5.038681383392208,17.16314697265625,13.270236015319824,0.272887323943662,0.32216348303251785,0.28377138295300874,0.32216348303251785,0.2156313528864722,0.7219154111496043,0.272887323943662,0.28617389292395623,0.272887323943662,0.272887323943662,0.272887323943662,0.20992817617326032,0.24697967692557826,0.5264084507042254,0.6302816901408451,0.5332248311647227,0.47509765625,0.5332248311647227,0.2360188603541101,1.454245321996918,0.26033750722106075,0.9254622894395911,,,2.1212526626989874,98.01513671875,1826.0,1497.44775390625,1826.0
6,50,mamba1,42,0.001,32768.0,48.14739996800017,316.0295262072903,4,0.3299523726383172,10,2,0.47091474245115456,0.3952559815180488,0.2837800954501944,0.3952559815180488,0.2957161015787223,0.6657296164952123,0.47091474245115456,0.5210677595594511,0.47091474245115456,0.47091474245115456,0.47091474245115456,0.37846627460428184,0.39333400395272283,0.6625962107756068,0.7511841326228538,0.44651900133908745,0.40625,0.44651900133908745,0.31015769361814427,1.6929537160290113,0.0393503120201025,0.6849905546836683,,,1.8170294658258301,4.915847221446657,22.48365020751953,4.317911624908447,0.4395539906103286,0.3908427892004024,0.298442020277905,0.3908427892004024,0.2740100957757373,0.7008530234741983,0.4395539906103286,0.4943308237898149,0.4395539906103286,0.4395539906103286,0.4395539906103286,0.35036840481135834,0.3718025066983416,0.670774647887324,0.7699530516431925,0.5202253458085754,0.486083984375,0.5202253458085754,0.34053502602616387,1.456011591408957,0.08068152772428844,0.6967094608450066,,,1.789737902336837,98.01513671875,1826.0,1497.44775390625,1826.0
7,50,mamba1,42,0.0009987820251299122,16384.0,45.09406094500082,337.4280266875557,7,0.3306881736780055,10,0,0.5071788040260509,0.43410496493637457,0.3105781268940633,0.43410496493637457,0.3294228437669631,0.6922828291593047,0.5071788040260509,0.5584714670603421,0.5071788040260509,0.5071788040260509,0.5071788040260509,0.4165578126588575,0.4304873027716869,0.6868709295441089,0.7736086441681468,0.4739939055547268,0.43310546875,0.4739939055547268,0.33989334801656385,1.6165915475089025,0.04449110104530925,0.6513050580185495,,,1.7062925194197678,,,5.696048736572266,0.5762910798122066,0.3750749361325213,0.32255921689568334,0.3750749361325213,0.3306881736780055,0.7192024518083426,0.5762910798122066,0.6208489047809037,0.5762910798122066,0.5762910798122066,0.5762910798122066,0.48563093084442555,0.4963864890010453,0.7177230046948356,0.7887323943661971,0.5334296427981954,0.4990234375,0.5334296427981954,0.4010389769021334,1.4549800800245372,0.05434578909000882,0.5898355942410409,,,1.655531902828127,98.01513671875,1826.0,1497.44775390625,1826.0
8,50,mamba1,42,0.0009951340343707852,8192.0,45.00716290800119,338.07951927791834,7,0.3306881736780055,10,1,0.5313055062166963,0.45013631228076467,0.31911249993469815,0.45013631228076467,0.34119742795644054,0.6987831388616186,0.5313055062166963,0.578169929280742,0.5313055062166963,0.5313055062166963,0.5313055062166963,0.44147183025907033,0.4544430877462673,0.7028567199526347,0.7822676139727649,0.5006407607300455,0.4581298828125,0.5006407607300455,0.36555781180580527,1.5404146399735403,0.042982680759463814,0.6280420855952182,,,1.6032516548378077,,,8.612290382385254,0.551056338028169,0.4059839968710567,0.32343733936651164,0.4059839968710567,0.31315739509780827,0.7183791659530475,0.551056338028169,0.6000888890265337,0.551056338028169,0.551056338028169,0.551056338028169,0.458459728457161,0.47129154559186515,0.721830985915493,0.795774647887324,0.5294140023244939,0.51025390625,0.5294140023244939,0.38383305947265717,1.466196255445976,0.05885945351470802,0.619218646788269,,,1.6408027455280645,98.01513671875,1826.0,1497.44775390625,1826.0
9,50,mamba1,42,0.000989073800366903,8192.0,45.431535614001405,334.9215428084854,9,0.34079156080822437,10,0,0.5461071640023683,0.4855671272559888,0.3376403798343521,0.4855671272559888,0.3644814584650632,0.710115266054275,0.5461071640023683,0.5926560922570825,0.5461071640023683,0.5461071640023683,0.5461071640023683,0.457641641355952,0.4706556107870381,0.7139579632918887,0.7961811722912966,0.5165757291623302,0.47509765625,0.5165757291623302,0.38221497501562585,1.490015271970545,0.043075033021862504,0.6113480430853522,,,1.5304296236902104,4.547940326357001,17.1345272064209,10.190713882446289,0.5751173708920188,0.428995871752867,0.3267422885950405,0.428995871752867,0.34079156080822437,0.7132971225052593,0.5751173708920188,0.6226589499482653,0.5751173708920188,0.5751173708920188,0.5751173708920188,0.4824423330570108,0.4914681514689207,0.7505868544600939,0.8257042253521126,0.59897832019788,0.587158203125,0.59897832019788,0.44229219958815774,1.2630894809875446,0.04175327641303551,0.5776133323930932,,,1.6287672726761007,98.01513671875,1826.0,1497.44775390625,1826.0
10,50,mamba1,42,0.0009806308479691596,8192.0,45.12869115799913,337.16909596885,10,0.39304294537367274,10,0,0.5687537004144464,0.5110733314627404,0.35484526881346246,0.5110733314627404,0.38724710242839044,0.7219400677451787,0.5687537004144464,0.6140141987952398,0.5687537004144464,0.5687537004144464,0.5687537004144464,0.4813809969651328,0.49311785067462466,0.7321640023682653,0.8081705150976909,0.5464548412478838,0.50830078125,0.5464548412478838,0.4124012826470456,1.3963965950535875,0.04187153104214079,0.5840915646022106,,,1.476691660053847,4.724203452291782,18.62993621826172,3.869107484817505,0.6220657276995305,0.459168041737166,0.41062687359862804,0.459168041737166,0.39304294537367274,0.7285346853158031,0.6220657276995305,0.6571262871165422,0.6220657276995305,0.6220657276995305,0.6220657276995305,0.5290870422723786,0.5371624169048713,0.7593896713615024,0.835093896713615,0.600505918404306,0.597412109375,0.600505918404306,0.47303378204224816,1.2647765921687744,0.03410482630483422,0.5166717861945574,,,1.582701903273802,98.01513671875,1826.0,1497.44775390625,1826.0
