mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,params,split0_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,mean_train_score,std_train_score
8.69151782989502,0.0,0.00541234016418457,0.0,0.01,3,100,"{""learning_rate"": 0.01, ""max_depth"": 3, ""n_estimators"": 100}",0.3979953816025423,0.3979953816025423,0.0,2,0.7482753458205267,0.7482753458205267,0.0
46.19577622413635,0.0,0.013631105422973633,0.0,0.01,3,500,"{""learning_rate"": 0.01, ""max_depth"": 3, ""n_estimators"": 500}",0.41475446767027124,0.41475446767027124,0.0,1,0.8612118259648527,0.8612118259648527,0.0
90.46051406860352,0.0,0.024984359741210938,0.0,0.01,3,1000,"{""learning_rate"": 0.01, ""max_depth"": 3, ""n_estimators"": 1000}",0.3405158269295494,0.3405158269295494,0.0,3,0.9205931110371101,0.9205931110371101,0.0
25.217089414596558,0.0,0.007615327835083008,0.0,0.01,6,100,"{""learning_rate"": 0.01, ""max_depth"": 6, ""n_estimators"": 100}",0.29692367786728363,0.29692367786728363,0.0,16,0.9341236155374386,0.9341236155374386,0.0
121.02723598480225,0.0,0.02431488037109375,0.0,0.01,6,500,"{""learning_rate"": 0.01, ""max_depth"": 6, ""n_estimators"": 500}",0.299867619262632,0.299867619262632,0.0,15,0.9808727414824128,0.9808727414824128,0.0
229.36117362976074,0.0,0.05389714241027832,0.0,0.01,6,1000,"{""learning_rate"": 0.01, ""max_depth"": 6, ""n_estimators"": 1000}",0.28669983195178284,0.28669983195178284,0.0,18,0.9943785215979062,0.9943785215979062,0.0
47.220078468322754,0.0,0.009102344512939453,0.0,0.01,9,100,"{""learning_rate"": 0.01, ""max_depth"": 9, ""n_estimators"": 100}",0.28386086393674703,0.28386086393674703,0.0,19,0.9754769501992452,0.9754769501992452,0.0
220.60304522514343,0.0,0.04081225395202637,0.0,0.01,9,500,"{""learning_rate"": 0.01, ""max_depth"": 9, ""n_estimators"": 500}",0.29128048513923654,0.29128048513923654,0.0,17,0.9962827639559695,0.9962827639559695,0.0
377.91459250450134,0.0,0.07637286186218262,0.0,0.01,9,1000,"{""learning_rate"": 0.01, ""max_depth"": 9, ""n_estimators"": 1000}",0.28311062964580697,0.28311062964580697,0.0,20,0.9998661643335565,0.9998661643335565,0.0
8.892797470092773,0.0,0.004845142364501953,0.0,0.1,3,100,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 100}",0.32439117174364906,0.32439117174364906,0.0,6,0.9181720873010323,0.9181720873010323,0.0
42.937748670578,0.0,0.013596773147583008,0.0,0.1,3,500,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 500}",0.27309585556880045,0.27309585556880045,0.0,24,0.9911674145777796,0.9911674145777796,0.0
83.74802374839783,0.0,0.023779630661010742,0.0,0.1,3,1000,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 1000}",0.26134378125032387,0.26134378125032387,0.0,26,0.9994127882911704,0.9994127882911704,0.0
23.842544078826904,0.0,0.00816035270690918,0.0,0.1,6,100,"{""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 100}",0.27822008488081706,0.27822008488081706,0.0,21,0.9938595972541253,0.9938595972541253,0.0
76.90511059761047,0.0,0.020169973373413086,0.0,0.1,6,500,"{""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 500}",0.2750810825065533,0.2750810825065533,0.0,23,1.0,1.0,0.0
115.77989339828491,0.0,0.029585599899291992,0.0,0.1,6,1000,"{""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 1000}",0.3182948188980501,0.3182948188980501,0.0,8,1.0,1.0,0.0
39.70486044883728,0.0,0.010496854782104492,0.0,0.1,9,100,"{""learning_rate"": 0.1, ""max_depth"": 9, ""n_estimators"": 100}",0.27122818698512136,0.27122818698512136,0.0,25,0.9997099649141056,0.9997099649141056,0.0
90.59052395820618,0.0,0.024762868881225586,0.0,0.1,9,500,"{""learning_rate"": 0.1, ""max_depth"": 9, ""n_estimators"": 500}",0.3139251956959704,0.3139251956959704,0.0,9,1.0,1.0,0.0
131.18833565711975,0.0,0.030331134796142578,0.0,0.1,9,1000,"{""learning_rate"": 0.1, ""max_depth"": 9, ""n_estimators"": 1000}",0.3106929536867816,0.3106929536867816,0.0,10,1.0,1.0,0.0
8.741531372070312,0.0,0.005276203155517578,0.0,0.3,3,100,"{""learning_rate"": 0.3, ""max_depth"": 3, ""n_estimators"": 100}",0.2760562591455301,0.2760562591455301,0.0,22,0.9756635009823602,0.9756635009823602,0.0
41.68068480491638,0.0,0.014243602752685547,0.0,0.3,3,500,"{""learning_rate"": 0.3, ""max_depth"": 3, ""n_estimators"": 500}",0.3084059036884778,0.3084059036884778,0.0,11,1.0,1.0,0.0
69.52500820159912,0.0,0.019633054733276367,0.0,0.3,3,1000,"{""learning_rate"": 0.3, ""max_depth"": 3, ""n_estimators"": 1000}",0.305986370401337,0.305986370401337,0.0,14,1.0,1.0,0.0
17.74588656425476,0.0,0.007669925689697266,0.0,0.3,6,100,"{""learning_rate"": 0.3, ""max_depth"": 6, ""n_estimators"": 100}",0.25938608862628715,0.25938608862628715,0.0,27,1.0,1.0,0.0
50.930726528167725,0.0,0.017200946807861328,0.0,0.3,6,500,"{""learning_rate"": 0.3, ""max_depth"": 6, ""n_estimators"": 500}",0.30749859616319275,0.30749859616319275,0.0,12,1.0,1.0,0.0
