mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_n_estimators,params,split0_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,mean_train_score,std_train_score
6.95607852935791,0.0,0.05488228797912598,0.0,20,200,"{""max_depth"": 20, ""n_estimators"": 200}",0.2736326253964132,0.2736326253964132,0.0,3,0.9999174265319599,0.9999174265319599,0.0
18.239227056503296,0.0,0.11647629737854004,0.0,20,500,"{""max_depth"": 20, ""n_estimators"": 500}",0.2748752645506961,0.2748752645506961,0.0,2,0.9999311898299658,0.9999311898299658,0.0
34.766207456588745,0.0,0.22946381568908691,0.0,20,1000,"{""max_depth"": 20, ""n_estimators"": 1000}",0.27773082337715815,0.27773082337715815,0.0,1,0.9999174265319599,0.9999174265319599,0.0
7.199901580810547,0.0,0.055289268493652344,0.0,50,200,"{""max_depth"": 50, ""n_estimators"": 200}",0.2596472635227879,0.2596472635227879,0.0,8,1.0,1.0,0.0
18.945861101150513,0.0,0.1162421703338623,0.0,50,500,"{""max_depth"": 50, ""n_estimators"": 500}",0.2592516784782837,0.2592516784782837,0.0,9,1.0,1.0,0.0
36.67190647125244,0.0,0.23940491676330566,0.0,50,1000,"{""max_depth"": 50, ""n_estimators"": 1000}",0.2605475151629363,0.2605475151629363,0.0,6,1.0,1.0,0.0
7.198703765869141,0.0,0.05905914306640625,0.0,,200,"{""max_depth"": null, ""n_estimators"": 200}",0.26061713053126045,0.26061713053126045,0.0,5,1.0,1.0,0.0
19.16137957572937,0.0,0.11639070510864258,0.0,,500,"{""max_depth"": null, ""n_estimators"": 500}",0.25980779331073345,0.25980779331073345,0.0,7,1.0,1.0,0.0
36.256080627441406,0.0,0.21917343139648438,0.0,,1000,"{""max_depth"": null, ""n_estimators"": 1000}",0.2606394269276422,0.2606394269276422,0.0,4,1.0,1.0,0.0
