mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,params,split0_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,mean_train_score,std_train_score
8.442409753799438,0.0,0.00439143180847168,0.0,0.01,3,100,"{""learning_rate"": 0.01, ""max_depth"": 3, ""n_estimators"": 100}",0.40004177884144615,0.40004177884144615,0.0,2,0.7478165862368852,0.7478165862368852,0.0
46.396167278289795,0.0,0.014589548110961914,0.0,0.01,3,500,"{""learning_rate"": 0.01, ""max_depth"": 3, ""n_estimators"": 500}",0.4149861165057096,0.4149861165057096,0.0,1,0.8593709215741929,0.8593709215741929,0.0
89.90879082679749,0.0,0.02400350570678711,0.0,0.01,3,1000,"{""learning_rate"": 0.01, ""max_depth"": 3, ""n_estimators"": 1000}",0.3303813920756231,0.3303813920756231,0.0,7,0.9202272407482001,0.9202272407482001,0.0
25.608998775482178,0.0,0.00835871696472168,0.0,0.01,6,100,"{""learning_rate"": 0.01, ""max_depth"": 6, ""n_estimators"": 100}",0.2957667674445026,0.2957667674445026,0.0,19,0.933932692675796,0.933932692675796,0.0
122.14778184890747,0.0,0.028815031051635742,0.0,0.01,6,500,"{""learning_rate"": 0.01, ""max_depth"": 6, ""n_estimators"": 500}",0.29964960086780534,0.29964960086780534,0.0,17,0.9807806784696053,0.9807806784696053,0.0
231.8035500049591,0.0,0.04497671127319336,0.0,0.01,6,1000,"{""learning_rate"": 0.01, ""max_depth"": 6, ""n_estimators"": 1000}",0.2867378833912425,0.2867378833912425,0.0,23,0.9943307278850833,0.9943307278850833,0.0
47.767733097076416,0.0,0.010384082794189453,0.0,0.01,9,100,"{""learning_rate"": 0.01, ""max_depth"": 9, ""n_estimators"": 100}",0.29552054320047655,0.29552054320047655,0.0,20,0.9757465115611852,0.9757465115611852,0.0
219.98890495300293,0.0,0.03914189338684082,0.0,0.01,9,500,"{""learning_rate"": 0.01, ""max_depth"": 9, ""n_estimators"": 500}",0.2879872407476396,0.2879872407476396,0.0,21,0.9963532889626874,0.9963532889626874,0.0
381.17024326324463,0.0,0.06982755661010742,0.0,0.01,9,1000,"{""learning_rate"": 0.01, ""max_depth"": 9, ""n_estimators"": 1000}",0.28457107682696947,0.28457107682696947,0.0,25,0.9998258140143734,0.9998258140143734,0.0
8.730774164199829,0.0,0.005205631256103516,0.0,0.1,3,100,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 100}",0.3522986044030212,0.3522986044030212,0.0,3,0.917143295439456,0.917143295439456,0.0
43.54203510284424,0.0,0.016558408737182617,0.0,0.1,3,500,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 500}",0.25358327711312334,0.25358327711312334,0.0,27,0.9917209487222632,0.9917209487222632,0.0
83.29825520515442,0.0,0.025283336639404297,0.0,0.1,3,1000,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 1000}",0.2646785279278355,0.2646785279278355,0.0,26,0.9994147086965197,0.9994147086965197,0.0
22.13765025138855,0.0,0.007142782211303711,0.0,0.1,6,100,"{""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 100}",0.28705509592368594,0.28705509592368594,0.0,22,0.993930069830894,0.993930069830894,0.0
79.04273080825806,0.0,0.017278194427490234,0.0,0.1,6,500,"{""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 500}",0.32001771776248245,0.32001771776248245,0.0,12,1.0,1.0,0.0
116.51836276054382,0.0,0.032386064529418945,0.0,0.1,6,1000,"{""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 1000}",0.31868259581714276,0.31868259581714276,0.0,13,1.0,1.0,0.0
38.27794289588928,0.0,0.01037144660949707,0.0,0.1,9,100,"{""learning_rate"": 0.1, ""max_depth"": 9, ""n_estimators"": 100}",0.28515418160849926,0.28515418160849926,0.0,24,0.9996900110559381,0.9996900110559381,0.0
92.90996384620667,0.0,0.023184776306152344,0.0,0.1,9,500,"{""learning_rate"": 0.1, ""max_depth"": 9, ""n_estimators"": 500}",0.3304463882640596,0.3304463882640596,0.0,6,1.0,1.0,0.0
