epoch,max_epochs,model,seed,learning_rate,grad_scaler_scale,epoch_seconds,samples_per_sec,best_epoch,best_val_macro_f1,patience,patience_used,train_accuracy,train_balanced_accuracy,train_macro_precision,train_macro_recall,train_macro_f1,train_weighted_precision,train_weighted_recall,train_weighted_f1,train_micro_precision,train_micro_recall,train_micro_f1,train_cohen_kappa,train_matthews_corrcoef,train_top_2_accuracy,train_top_3_accuracy,train_mean_confidence,train_median_confidence,train_mean_predicted_class_confidence,train_mean_true_class_probability,train_prediction_entropy,train_expected_calibration_error,train_multiclass_brier,train_roc_auc_ovr_macro,train_roc_auc_ovr_weighted,train_loss,train_grad_norm_mean,train_grad_norm_max,train_grad_norm_last,val_accuracy,val_balanced_accuracy,val_macro_precision,val_macro_recall,val_macro_f1,val_weighted_precision,val_weighted_recall,val_weighted_f1,val_micro_precision,val_micro_recall,val_micro_f1,val_cohen_kappa,val_matthews_corrcoef,val_top_2_accuracy,val_top_3_accuracy,val_mean_confidence,val_median_confidence,val_mean_predicted_class_confidence,val_mean_true_class_probability,val_prediction_entropy,val_expected_calibration_error,val_multiclass_brier,val_roc_auc_ovr_macro,val_roc_auc_ovr_weighted,val_loss,cuda_memory_allocated_mb,cuda_memory_reserved_mb,cuda_peak_memory_allocated_mb,cuda_peak_memory_reserved_mb
1,50,mamba2,42,1e-05,32768.0,109.1068813560014,139.45958138380104,1,0.1904544085927556,10,0,0.39283599763173477,0.1890588548625241,0.14070578126312994,0.1890588548625241,0.14724709987264162,0.4523711404138525,0.39283599763173477,0.40739970158222716,0.39283599763173477,0.39283599763173477,0.39283599763173477,0.24436919735137652,0.24881214488406514,0.5549141503848432,0.6495707519242155,0.14249907110201812,0.128173828125,0.14249907110201812,0.11328590939636411,2.635468439061625,0.25033692652971656,0.8555617221536116,,,2.522784223917887,,,8.537461280822754,0.5217136150234741,0.2381535666748208,0.18540556303915384,0.2381535666748208,0.1904544085927556,0.521993721996952,0.5217136150234741,0.5035455428441684,0.5217136150234741,0.5217136150234741,0.5217136150234741,0.37863337463070623,0.384150567229899,0.6408450704225352,0.7165492957746479,0.22962776148263278,0.19805908203125,0.22962776148263278,0.18420063609808263,2.4175666120823585,0.29352834638855274,0.7566898099070489,,,2.1929714399884004,49.83544921875,7382.0,3387.08203125,17520.0
2,50,mamba2,42,0.000208,32768.0,98.5738518299986,154.36142260365008,2,0.21542444180538228,10,0,0.3345174659561871,0.27014494345083373,0.19107336371372075,0.27014494345083373,0.18903279079118582,0.5404636783406593,0.3345174659561871,0.37372610109840193,0.3345174659561871,0.3345174659561871,0.3345174659561871,0.23635278382250258,0.2503171226076197,0.5358200118413262,0.6463143872113677,0.3089242622370971,0.26416015625,0.3089242622370971,0.19619651176719147,2.1458215276143924,0.03287210684686529,0.793360956093869,,,2.2100587074681806,6.373735509583854,20.99295997619629,7.521667003631592,0.41960093896713613,0.3205450745721262,0.23021251662134407,0.3205450745721262,0.21542444180538228,0.6342091154822522,0.41960093896713613,0.40751433827286443,0.41960093896713613,0.41960093896713613,0.41960093896713613,0.31877663593071104,0.34500322876530376,0.625,0.7529342723004695,0.4119559632780406,0.384033203125,0.4119559632780406,0.2756384023478333,1.830115983898758,0.03617984252356589,0.7200686642335841,,,1.8797292977991238,49.83544921875,9322.0,3211.1259765625,17542.0
3,50,mamba2,42,0.00040599999999999995,32768.0,98.81555020499945,153.9838615322527,3,0.29932953561928866,10,0,0.39402013025458854,0.33435780033589635,0.23584092330674633,0.33435780033589635,0.23997856221516245,0.608155047527886,0.39402013025458854,0.43904336230996516,0.39402013025458854,0.39402013025458854,0.39402013025458854,0.30070450716506325,0.3167059678115378,0.5882178804026051,0.6912374185908822,0.37354232038246094,0.3291015625,0.37354232038246094,0.2439054379878205,1.9180503916572673,0.03981321616028808,0.7522990424770176,,,1.9924997138581804,5.802721609742365,19.547197341918945,8.515259742736816,0.5375586854460094,0.3744304052119405,0.29662161676570875,0.3744304052119405,0.29932953561928866,0.6560308767471916,0.5375586854460094,0.569788818679916,0.5375586854460094,0.5375586854460094,0.5375586854460094,0.42729065270641287,0.4363827146253606,0.6807511737089202,0.7535211267605634,0.3937325276119608,0.3548583984375,0.3937325276119608,0.2986075200944999,1.901725909606874,0.14667353383811987,0.6499064789722966,,,1.7391207246153568,49.83544921875,11282.0,3211.1259765625,17542.0
4,50,mamba2,42,0.0006039999999999999,32768.0,98.54243682399829,154.4106325194346,4,0.31282029703810316,10,0,0.42673179396092364,0.36177179182075825,0.2600888872836618,0.36177179182075825,0.26708935084719165,0.6389944080334736,0.42673179396092364,0.47745346638394925,0.42673179396092364,0.42673179396092364,0.42673179396092364,0.3343388300097726,0.35005277162529186,0.6181172291296625,0.7118857312018946,0.4077877543818111,0.359375,0.4077877543818111,0.270700108950275,1.827583725505778,0.04512584498819337,0.7285879092744315,,,1.9035985941997007,5.477604521927258,19.856273651123047,10.591439247131348,0.4289906103286385,0.405888286055928,0.3335566027646239,0.405888286055928,0.31282029703810316,0.6922338697562453,0.4289906103286385,0.49019266564062824,0.4289906103286385,0.4289906103286385,0.4289906103286385,0.34448738112351784,0.3696257978689437,0.7030516431924883,0.7852112676056338,0.4709220850411715,0.43505859375,0.4709220850411715,0.29644159336045317,1.6019331415883986,0.12938066939233053,0.7416442199576211,,,1.86987725445922,49.83544921875,13222.0,3211.1259765625,17542.0
5,50,mamba2,42,0.0008019999999999999,16384.0,98.56110618799721,154.38138418390648,4,0.31282029703810316,10,1,0.4595174659561871,0.3772478227527416,0.2721601590872802,0.3772478227527416,0.28205155563380957,0.6660547883663586,0.4595174659561871,0.5112599493071989,0.4595174659561871,0.4595174659561871,0.4595174659561871,0.36857056007902267,0.3840848684122418,0.6417998815867377,0.7337181764357608,0.43855230084109265,0.387939453125,0.43855230084109265,0.2997505822130178,1.7325562649643182,0.05071201629367645,0.7000282859454198,,,1.8242323558100446,,,6.624849796295166,0.4061032863849765,0.36728323781925276,0.3023362899060365,0.36728323781925276,0.2755631060698823,0.6958614041541954,0.4061032863849765,0.4510326559884756,0.4061032863849765,0.4061032863849765,0.40610328638497656,0.32385724704166385,0.34851890211059644,0.6338028169014085,0.738849765258216,0.4514718928807218,0.4017333984375,0.4514718928807218,0.29341263306532667,1.6524672723482576,0.056483309033890844,0.7301656398357528,,,1.7723375754736959,49.83544921875,14642.0,3211.1259765625,17542.0
6,50,mamba2,42,0.001,16384.0,98.53002675699827,154.43008086790414,4,0.31282029703810316,10,2,0.4589253996447602,0.38778622187291056,0.27724944648213606,0.38778622187291056,0.28844895813394733,0.6674678229757157,0.4589253996447602,0.5113895750584622,0.4589253996447602,0.4589253996447602,0.4589253996447602,0.368703395765255,0.38438336571018183,0.6449822380106572,0.7384547069271759,0.44203538369539574,0.3914794921875,0.44203538369539574,0.30402465739004564,1.7016209403404434,0.04568307084963826,0.6965603155030564,,,1.7944132496330991,4.968400133417008,32.519840240478516,2.655069589614868,0.49471830985915494,0.4191178936897869,0.2960158802559367,0.4191178936897869,0.2977818240252119,0.7042644860832117,0.49471830985915494,0.5367185143398204,0.49471830985915494,0.49471830985915494,0.49471830985915494,0.4071278304139839,0.4282317372456244,0.6731220657276995,0.7640845070422535,0.5368673476814664,0.487060546875,0.5368673476814664,0.3772308540316255,1.447655121315868,0.056785583496093736,0.6474265320863852,,,1.7544936126386617,49.83544921875,14842.0,3211.1259765625,17542.0
7,50,mamba2,42,0.0009987820251299122,16384.0,98.61809959099992,154.29216404600683,7,0.35322576683348095,10,0,0.487048549437537,0.4128838482345788,0.2911940374369155,0.4128838482345788,0.30835999000396175,0.6751842983711731,0.487048549437537,0.5358743087272647,0.487048549437537,0.487048549437537,0.487048549437537,0.3955552944051086,0.40989049976248354,0.6662966252220248,0.7617673179396093,0.46478524894104545,0.416259765625,0.46478524894104545,0.32940063662187385,1.6365601082404777,0.04126009537384595,0.6673942693956244,,,1.6880472208918589,4.974984601597978,16.41880226135254,6.579146862030029,0.5809859154929577,0.4023012218238536,0.3472432646460518,0.4023012218238536,0.35322576683348095,0.717084763550877,0.5809859154929577,0.6270767592867976,0.5809859154929577,0.5809859154929577,0.5809859154929577,0.48898035987298605,0.49891097463419326,0.7188967136150235,0.7869718309859155,0.5073439190645173,0.4488525390625,0.5073439190645173,0.3919666177230262,1.5150900737061386,0.07992833097216108,0.5859532479602523,,,1.6599333219125236,49.83544921875,16622.0,3211.1259765625,17542.0
8,50,mamba2,42,0.0009951340343707852,16384.0,99.00496562499757,153.68926097741246,7,0.35322576683348095,10,1,0.4933392539964476,0.42184038160477355,0.3007831553448806,0.42184038160477355,0.31826362026400157,0.680253585937331,0.4933392539964476,0.5416966711456159,0.4933392539964476,0.4933392539964476,0.4933392539964476,0.4030224106785779,0.41766838169970905,0.6776939017169923,0.7660597986974541,0.4841576729249926,0.43310546875,0.4841576729249926,0.34541334653391226,1.5762220527754585,0.03557937649172958,0.6559030211539517,,,1.6325232371414393,5.074740777342596,45.85694885253906,21.72349739074707,0.5311032863849765,0.40647749173681635,0.27876581817841095,0.40647749173681635,0.29066979579028007,0.7008324875508692,0.5311032863849765,0.5812678651916351,0.5311032863849765,0.5311032863849765,0.5311032863849765,0.44068030564456495,0.45343720225789896,0.6983568075117371,0.7805164319248826,0.5094200456646126,0.47021484375,0.5094200456646126,0.36765962185014583,1.5324900852433487,0.06278139212881456,0.6343197287160085,,,1.7004702376647733,49.83544921875,6502.0,3211.1259765625,17542.0
9,50,mamba2,42,0.000989073800366903,32768.0,87.59969042699959,173.69924397940787,9,0.3695476551414506,10,0,0.5079188869153345,0.46590982426590066,0.3243458710393875,0.46590982426590066,0.3474119989546601,0.7004368705039936,0.5079188869153345,0.5587217823446259,0.5079188869153345,0.5079188869153345,0.5079188869153345,0.4202417509485774,0.4355082531099766,0.6814683244523386,0.7742007104795737,0.4906219066847987,0.439208984375,0.4906219066847987,0.35429338884113665,1.5502647307767825,0.03895107199271946,0.6459677404362871,,,1.582069184209836,5.377940004035373,35.4930419921875,6.048409461975098,0.6068075117370892,0.4717728885913505,0.34998494950358006,0.4717728885913505,0.3695476551414506,0.708088346380253,0.6068075117370892,0.6364753108593124,0.6068075117370892,0.6068075117370892,0.6068075117370892,0.5144502180482913,0.5219578457335661,0.7552816901408451,0.823943661971831,0.5819837543326365,0.56494140625,0.5819837543326365,0.4585961679197813,1.28963106107934,0.05063016649702904,0.533002797050632,,,1.5697476239831234,49.83544921875,8142.0,3211.1259765625,8142.0
10,50,mamba2,42,0.0009806308479691596,8192.0,98.84804030300074,153.93324898863054,9,0.3695476551414506,10,1,0.5361160449970397,0.4916479147730497,0.346614398985007,0.4916479147730497,0.37525224451718536,0.7044994754916798,0.5361160449970397,0.5826446209616764,0.5361160449970397,0.5361160449970397,0.5361160449970397,0.44760795640530215,0.46093628189413616,0.7012285375962107,0.7922587329780936,0.5246574849049109,0.480224609375,0.5246574849049109,0.38637348443110925,1.4413958032028142,0.03319970554963875,0.6160801647405737,,,1.5136572367838672,,,6.795285224914551,0.5346244131455399,0.3895005271141242,0.295377537278879,0.3895005271141242,0.29826155732183235,0.7126345782030391,0.5346244131455399,0.5741810182356966,0.5346244131455399,0.5346244131455399,0.5346244131455399,0.4448175045728626,0.4600598976947559,0.7065727699530516,0.7998826291079812,0.5528703429889231,0.4923095703125,0.5528703429889231,0.4177071646625447,1.370896729254808,0.037553670820495884,0.5885042526398461,,,1.6556571903922748,49.83544921875,9062.0,3211.1259765625,17522.0
