mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_n_estimators,params,split0_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,mean_train_score,std_train_score
6.618491888046265,0.0,0.05508732795715332,0.0,20,200,"{""max_depth"": 20, ""n_estimators"": 200}",0.27401015110328186,0.27401015110328186,0.0,3,0.999893556350165,0.999893556350165,0.0
18.322681665420532,0.0,0.11583614349365234,0.0,20,500,"{""max_depth"": 20, ""n_estimators"": 500}",0.2770964004007762,0.2770964004007762,0.0,1,0.9999311898299658,0.9999311898299658,0.0
34.818583250045776,0.0,0.2506825923919678,0.0,20,1000,"{""max_depth"": 20, ""n_estimators"": 1000}",0.2763154795026601,0.2763154795026601,0.0,2,0.9999311898299658,0.9999311898299658,0.0
7.103387117385864,0.0,0.05453324317932129,0.0,50,200,"{""max_depth"": 50, ""n_estimators"": 200}",0.25652953666419653,0.25652953666419653,0.0,8,1.0,1.0,0.0
19.02984619140625,0.0,0.1162867546081543,0.0,50,500,"{""max_depth"": 50, ""n_estimators"": 500}",0.2598353496065519,0.2598353496065519,0.0,6,1.0,1.0,0.0
37.19360375404358,0.0,0.22934556007385254,0.0,50,1000,"{""max_depth"": 50, ""n_estimators"": 1000}",0.26367296724995937,0.26367296724995937,0.0,4,1.0,1.0,0.0
7.202579736709595,0.0,0.05620002746582031,0.0,,200,"{""max_depth"": null, ""n_estimators"": 200}",0.25652953666419653,0.25652953666419653,0.0,8,1.0,1.0,0.0
18.89089798927307,0.0,0.1162877082824707,0.0,,500,"{""max_depth"": null, ""n_estimators"": 500}",0.2598353496065519,0.2598353496065519,0.0,6,1.0,1.0,0.0
36.69607877731323,0.0,0.24185585975646973,0.0,,1000,"{""max_depth"": null, ""n_estimators"": 1000}",0.26367296724995937,0.26367296724995937,0.0,4,1.0,1.0,0.0
